Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2018","2018","kcal/capita/day","3.04","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2019","2019","kcal/capita/day","8.72","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2020","2020","kcal/capita/day","28.42","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2010","2010","kcal/capita/day","0.91","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2011","2011","kcal/capita/day","0.83","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2012","2012","kcal/capita/day","0.82","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2013","2013","kcal/capita/day","1.4","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2014","2014","kcal/capita/day","0.74","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2015","2015","kcal/capita/day","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2016","2016","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2017","2017","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2018","2018","kcal/capita/day","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2019","2019","kcal/capita/day","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2574","Rape and Mustard Oil","2020","2020","kcal/capita/day","0.34","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2010","2010","kcal/capita/day","3","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2011","2011","kcal/capita/day","2.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2012","2012","kcal/capita/day","0.97","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2013","2013","kcal/capita/day","1.97","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2014","2014","kcal/capita/day","1.71","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2015","2015","kcal/capita/day","1.39","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2016","2016","kcal/capita/day","1.19","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2017","2017","kcal/capita/day","1.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2018","2018","kcal/capita/day","1.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2019","2019","kcal/capita/day","1.69","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2575","Cottonseed Oil","2020","2020","kcal/capita/day","1.57","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2010","2010","kcal/capita/day","5.7","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2011","2011","kcal/capita/day","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2012","2012","kcal/capita/day","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2013","2013","kcal/capita/day","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2014","2014","kcal/capita/day","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2015","2015","kcal/capita/day","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2016","2016","kcal/capita/day","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2017","2017","kcal/capita/day","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2018","2018","kcal/capita/day","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2019","2019","kcal/capita/day","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2020","2020","kcal/capita/day","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2010","2010","kcal/capita/day","114.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2011","2011","kcal/capita/day","132.38","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2012","2012","kcal/capita/day","129.68","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2013","2013","kcal/capita/day","151.7","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2014","2014","kcal/capita/day","140.68","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2015","2015","kcal/capita/day","135.63","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2016","2016","kcal/capita/day","133.72","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2017","2017","kcal/capita/day","137.48","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2018","2018","kcal/capita/day","158.92","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2019","2019","kcal/capita/day","149.49","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2020","2020","kcal/capita/day","146.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2010","2010","kcal/capita/day","1.57","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2011","2011","kcal/capita/day","1.24","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2012","2012","kcal/capita/day","1.23","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2013","2013","kcal/capita/day","1.24","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2014","2014","kcal/capita/day","0.98","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2015","2015","kcal/capita/day","0.68","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2016","2016","kcal/capita/day","0.6","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2017","2017","kcal/capita/day","0.55","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2018","2018","kcal/capita/day","0.65","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2019","2019","kcal/capita/day","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2020","2020","kcal/capita/day","0.79","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2010","2010","kcal/capita/day","9.77","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2011","2011","kcal/capita/day","12.55","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2012","2012","kcal/capita/day","12.67","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2013","2013","kcal/capita/day","12.78","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2014","2014","kcal/capita/day","10.41","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2015","2015","kcal/capita/day","6.39","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2016","2016","kcal/capita/day","6.32","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2017","2017","kcal/capita/day","6.21","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2018","2018","kcal/capita/day","4.86","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2019","2019","kcal/capita/day","5.57","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2579","Sesameseed Oil","2020","2020","kcal/capita/day","5.25","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2010","2010","kcal/capita/day","2.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2011","2011","kcal/capita/day","1.83","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2012","2012","kcal/capita/day","2.29","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2013","2013","kcal/capita/day","1.81","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2014","2014","kcal/capita/day","1.33","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2015","2015","kcal/capita/day","1.03","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2016","2016","kcal/capita/day","0.91","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2017","2017","kcal/capita/day","0.57","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2018","2018","kcal/capita/day","0.61","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2019","2019","kcal/capita/day","1.28","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2580","Olive Oil","2020","2020","kcal/capita/day","1.25","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2010","2010","kcal/capita/day","4.92","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2011","2011","kcal/capita/day","3.05","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2012","2012","kcal/capita/day","3.72","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2013","2013","kcal/capita/day","3.06","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2014","2014","kcal/capita/day","2.56","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2015","2015","kcal/capita/day","1.43","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2016","2016","kcal/capita/day","1.55","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2017","2017","kcal/capita/day","1.87","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2018","2018","kcal/capita/day","1.91","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2019","2019","kcal/capita/day","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2582","Maize Germ Oil","2020","2020","kcal/capita/day","2.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2010","2010","kcal/capita/day","15.73","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2011","2011","kcal/capita/day","23.56","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2012","2012","kcal/capita/day","14.08","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2013","2013","kcal/capita/day","24.14","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2014","2014","kcal/capita/day","5.87","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2015","2015","kcal/capita/day","6.34","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2016","2016","kcal/capita/day","10.89","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2017","2017","kcal/capita/day","11.49","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2018","2018","kcal/capita/day","15.42","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2019","2019","kcal/capita/day","14.59","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2586","Oilcrops Oil, Other","2020","2020","kcal/capita/day","20.44","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2010","2010","kcal/capita/day","6.09","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2011","2011","kcal/capita/day","6.03","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2012","2012","kcal/capita/day","7.64","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2013","2013","kcal/capita/day","5.79","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2014","2014","kcal/capita/day","4.98","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2015","2015","kcal/capita/day","4.48","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2016","2016","kcal/capita/day","3.55","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2017","2017","kcal/capita/day","3.38","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2018","2018","kcal/capita/day","2.04","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2019","2019","kcal/capita/day","3.37","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2020","2020","kcal/capita/day","3.48","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2010","2010","kcal/capita/day","4.43","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2011","2011","kcal/capita/day","1.95","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2012","2012","kcal/capita/day","3.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2013","2013","kcal/capita/day","2.8","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2014","2014","kcal/capita/day","4.99","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2015","2015","kcal/capita/day","2.2","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2016","2016","kcal/capita/day","4.27","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2017","2017","kcal/capita/day","2.77","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2018","2018","kcal/capita/day","3.59","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2019","2019","kcal/capita/day","4.08","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2602","Onions","2020","2020","kcal/capita/day","3.74","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2010","2010","kcal/capita/day","13","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2011","2011","kcal/capita/day","10.38","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2012","2012","kcal/capita/day","11.87","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2013","2013","kcal/capita/day","11.25","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2014","2014","kcal/capita/day","10.7","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2015","2015","kcal/capita/day","9.6","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2016","2016","kcal/capita/day","8.1","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2017","2017","kcal/capita/day","6.64","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2018","2018","kcal/capita/day","9.21","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2019","2019","kcal/capita/day","9.7","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2020","2020","kcal/capita/day","11.48","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2010","2010","kcal/capita/day","5.35","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2011","2011","kcal/capita/day","5.16","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2012","2012","kcal/capita/day","5.11","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2013","2013","kcal/capita/day","5.45","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2014","2014","kcal/capita/day","5.42","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2015","2015","kcal/capita/day","4.87","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2016","2016","kcal/capita/day","4.2","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2017","2017","kcal/capita/day","3.88","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2018","2018","kcal/capita/day","3.73","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2019","2019","kcal/capita/day","4.38","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2020","2020","kcal/capita/day","5.03","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2010","2010","kcal/capita/day","0.38","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2011","2011","kcal/capita/day","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2012","2012","kcal/capita/day","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2013","2013","kcal/capita/day","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2014","2014","kcal/capita/day","0.36","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2015","2015","kcal/capita/day","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2016","2016","kcal/capita/day","0.34","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2017","2017","kcal/capita/day","0.31","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2018","2018","kcal/capita/day","0.31","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2019","2019","kcal/capita/day","0.37","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2020","2020","kcal/capita/day","0.43","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2010","2010","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2011","2011","kcal/capita/day","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2012","2012","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2013","2013","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2014","2014","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2015","2015","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2016","2016","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2017","2017","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2018","2018","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2019","2019","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2020","2020","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2614","Citrus, Other","2010","2010","kcal/capita/day","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2614","Citrus, Other","2011","2011","kcal/capita/day","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2614","Citrus, Other","2012","2012","kcal/capita/day","0.09","E","Estimated value"
