,Item Code (CPC),Item,Category Code (CPC),Category,Year,ha-Area harvested,hg/ha-Yield,tonnes-Production,tonnes-Production/cap
595,01232,Cucumbers and gherkins,012,Vegetables,2007,886.0,162743.0,14419.0,0.0006368383631889318
596,01232,Cucumbers and gherkins,012,Vegetables,2008,913.0,164250.0,14996.0,0.0006428049821586896
597,01232,Cucumbers and gherkins,012,Vegetables,2009,1056.0,151818.0,16032.0,0.0006671774535968967
598,01232,Cucumbers and gherkins,012,Vegetables,2010,1155.0,153965.0,17783.0,0.0007186808441951822
599,01232,Cucumbers and gherkins,012,Vegetables,2011,936.0,147083.0,13767.0,0.0005403992289095335
600,01232,Cucumbers and gherkins,012,Vegetables,2012,1195.0,149766.0,17897.0,0.0006824822922405421
601,01232,Cucumbers and gherkins,012,Vegetables,2013,1189.0,149546.0,17781.0,0.0006589459932592653
602,01232,Cucumbers and gherkins,012,Vegetables,2014,1059.0,153711.0,16278.0,0.0005865247611599685
603,01232,Cucumbers and gherkins,012,Vegetables,2015,985.0,145431.0,14325.0,0.0005023399573826353
604,01232,Cucumbers and gherkins,012,Vegetables,2016,914.0,147856.0,13514.0,0.0004616382823229977
605,01232,Cucumbers and gherkins,012,Vegetables,2017,924.0,150108.0,13870.0,0.0004618039674454506
606,01232,Cucumbers and gherkins,012,Vegetables,2018,1001.0,146183.0,14633.23,0.0004752512567750982
607,01232,Cucumbers and gherkins,012,Vegetables,2019,1018.0,146346.0,14892.73,0.00047208532901279565
608,01232,Cucumbers and gherkins,012,Vegetables,2020,985.0,147907.0,14566.23,0.00045118973006047627
609,01232,Cucumbers and gherkins,012,Vegetables,2021,985.0,147565.0,14534.72,0.0004406912318280342
610,01233,Eggplants (aubergines),012,Vegetables,1979,115.0,42696.0,491.0,5.5169022829638285e-05
611,01233,Eggplants (aubergines),012,Vegetables,1980,110.0,47727.0,525.0,5.703460468717986e-05
612,01233,Eggplants (aubergines),012,Vegetables,1981,106.0,41698.0,442.0,4.638420922006841e-05
613,01233,Eggplants (aubergines),012,Vegetables,1982,110.0,42091.0,463.0,4.689893694392346e-05
614,01233,Eggplants (aubergines),012,Vegetables,1983,121.0,40826.0,494.0,4.8254482025742694e-05
615,01233,Eggplants (aubergines),012,Vegetables,1984,65.0,80769.0,525.0,4.94085700058735e-05
616,01233,Eggplants (aubergines),012,Vegetables,1985,69.0,81449.0,562.0,5.092001227154175e-05
617,01233,Eggplants (aubergines),012,Vegetables,1986,80.0,82000.0,656.0,5.72154030842591e-05
618,01233,Eggplants (aubergines),012,Vegetables,1987,195.0,125846.0,2454.0,0.0002059491439892517
619,01233,Eggplants (aubergines),012,Vegetables,1988,188.0,114362.0,2150.0,0.00017356572950321937
620,01233,Eggplants (aubergines),012,Vegetables,1989,241.0,104938.0,2529.0,0.00019646743930911825
621,01233,Eggplants (aubergines),012,Vegetables,1990,268.0,86269.0,2312.0,0.00017285824928238032
622,01233,Eggplants (aubergines),012,Vegetables,1991,335.0,82985.0,2780.0,0.00020005971566620858
623,01233,Eggplants (aubergines),012,Vegetables,1992,346.0,83988.0,2906.0,0.00020133338681900938
624,01233,Eggplants (aubergines),012,Vegetables,1993,346.0,83988.0,2906.0,0.00019388783608698318
625,01233,Eggplants (aubergines),012,Vegetables,1994,360.0,83972.0,3023.0,0.00019436550912993884
626,01233,Eggplants (aubergines),012,Vegetables,1995,373.0,82708.0,3085.0,0.00019157517580670693
627,01233,Eggplants (aubergines),012,Vegetables,1996,400.0,81925.0,3277.0,0.00019723941855962138
628,01233,Eggplants (aubergines),012,Vegetables,1997,412.0,80170.0,3303.0,0.00019305988579715758
629,01233,Eggplants (aubergines),012,Vegetables,1998,483.0,86418.0,4174.0,0.00023704954977339166
630,01233,Eggplants (aubergines),012,Vegetables,1999,506.0,88478.0,4477.0,0.0002471493636718148
631,01233,Eggplants (aubergines),012,Vegetables,2000,533.0,89062.0,4747.0,0.0002548218608920644
632,01233,Eggplants (aubergines),012,Vegetables,2001,581.0,86919.0,5050.0,0.0002637977038316538
633,01233,Eggplants (aubergines),012,Vegetables,2002,632.0,85918.0,5430.0,0.0002761861470216681
634,01233,Eggplants (aubergines),012,Vegetables,2003,721.0,79834.0,5756.0,0.0002851085891736304
635,01233,Eggplants (aubergines),012,Vegetables,2004,618.0,90858.0,5615.0,0.0002708189865186646
636,01233,Eggplants (aubergines),012,Vegetables,2005,558.0,84373.0,4708.0,0.00022081856616989212
637,01233,Eggplants (aubergines),012,Vegetables,2006,580.0,86310.0,5006.0,0.00022789456830641194
638,01233,Eggplants (aubergines),012,Vegetables,2007,580.0,95000.0,5510.0,0.00024335802629662349
639,01233,Eggplants (aubergines),012,Vegetables,2008,626.0,87971.0,5507.0,0.00023605808460575514
640,01233,Eggplants (aubergines),012,Vegetables,2009,666.0,88964.0,5925.0,0.0002465710087675657
641,01233,Eggplants (aubergines),012,Vegetables,2010,723.0,89295.0,6456.0,0.00026091230557971634
642,01233,Eggplants (aubergines),012,Vegetables,2011,603.0,85008.0,5126.0,0.0002012120612617323
643,01233,Eggplants (aubergines),012,Vegetables,2012,681.0,87372.0,5950.0,0.00022689666641511008
644,01233,Eggplants (aubergines),012,Vegetables,2013,696.0,86437.0,6016.0,0.00022294691499059332
645,01233,Eggplants (aubergines),012,Vegetables,2014,697.0,81879.0,5707.0,0.00020563317434205312
646,01233,Eggplants (aubergines),012,Vegetables,2015,606.0,80050.0,4851.0,0.0001701117719555437
647,01233,Eggplants (aubergines),012,Vegetables,2016,624.0,78381.0,4891.0,0.00016707657531758044
648,01233,Eggplants (aubergines),012,Vegetables,2017,596.0,78356.0,4670.0,0.0001554884302790378
649,01233,Eggplants (aubergines),012,Vegetables,2018,613.0,78732.0,4824.78,0.00015669696701708086
650,01233,Eggplants (aubergines),012,Vegetables,2019,623.0,79409.0,4948.63,0.00015686684857058383
651,01233,Eggplants (aubergines),012,Vegetables,2020,619.0,77863.0,4816.43,0.00014918916916423675
652,01233,Eggplants (aubergines),012,Vegetables,2021,618.0,77078.0,4764.61,0.0001444624905110088
653,01234,Tomatoes,012,Vegetables,1975,1381.0,80521.0,11120.0,0.0014155404188344782
654,01234,Tomatoes,012,Vegetables,1976,2778.0,56335.0,15650.0,0.0019332957380402804
655,01234,Tomatoes,012,Vegetables,1977,1770.0,76949.0,13620.0,0.0016314929406186878
656,01234,Tomatoes,012,Vegetables,1978,1835.0,95313.0,17490.0,0.0020301089886470593
657,01234,Tomatoes,012,Vegetables,1979,11229.0,101735.0,114238.0,0.012835842830982115
658,01234,Tomatoes,012,Vegetables,1980,10801.0,113017.0,122070.0,0.013261360369836278
659,01234,Tomatoes,012,Vegetables,1981,10372.0,99148.0,102836.0,0.010791779500803065
660,01234,Tomatoes,012,Vegetables,1982,10426.0,97687.0,101848.0,0.010316550604459431
661,01234,Tomatoes,012,Vegetables,1983,11395.0,95036.0,108293.0,0.01057818344537197
662,01234,Tomatoes,012,Vegetables,1984,6670.0,172375.0,114974.0,0.01082038271972438
663,01234,Tomatoes,012,Vegetables,1985,6973.0,174942.0,121987.0,0.011052632628057942
664,01234,Tomatoes,012,Vegetables,1986,7960.0,174842.0,139174.0,0.012138561751293714
665,01234,Tomatoes,012,Vegetables,1987,8419.0,174697.0,147077.0,0.012343269050736419
666,01234,Tomatoes,012,Vegetables,1988,8791.0,165133.0,145168.0,0.011719158056057371
667,01234,Tomatoes,012,Vegetables,1989,10230.0,159369.0,163034.0,0.012665430011990029
668,01234,Tomatoes,012,Vegetables,1990,10809.0,155178.0,167732.0,0.012540596828993174
669,01234,Tomatoes,012,Vegetables,1991,11066.0,154989.0,171511.0,0.012342604997707588
670,01234,Tomatoes,012,Vegetables,1992,11343.0,163324.0,185258.0,0.012835038050693751
671,01234,Tomatoes,012,Vegetables,1993,12147.0,168227.0,204345.0,0.013633864372055946
672,01234,Tomatoes,012,Vegetables,1994,11827.0,153493.0,181536.0,0.011671960656768964
673,01234,Tomatoes,012,Vegetables,1995,12929.0,154075.0,199204.0,0.01237035375085875
674,01234,Tomatoes,012,Vegetables,1996,14558.0,152070.0,221384.0,0.01332488600500556
675,01234,Tomatoes,012,Vegetables,1997,15129.0,148839.0,225178.0,0.013161622453536892
676,01234,Tomatoes,012,Vegetables,1998,15473.0,149593.0,231465.0,0.013145345960301412
677,01234,Tomatoes,012,Vegetables,1999,15943.0,150447.0,239857.0,0.013241122386024231
678,01234,Tomatoes,012,Vegetables,2000,16601.0,151279.0,251138.0,0.013481241310451078
679,01234,Tomatoes,012,Vegetables,2001,17709.0,147773.0,261692.0,0.013670049249725376
680,01234,Tomatoes,012,Vegetables,2002,18493.0,144523.0,267267.0,0.013594004227631707
681,01234,Tomatoes,012,Vegetables,2003,19078.0,142937.0,272696.0,0.013507291840391298
682,01234,Tomatoes,012,Vegetables,2004,14909.0,134441.0,200438.0,0.009667393770227623
683,01234,Tomatoes,012,Vegetables,2005,15059.0,135763.0,204446.0,0.009589097829050501
684,01234,Tomatoes,012,Vegetables,2006,15610.0,135640.0,211734.0,0.009639038858527732
685,01234,Tomatoes,012,Vegetables,2007,16934.0,137540.0,232910.0,0.010286845354763444
686,01234,Tomatoes,012,Vegetables,2008,17273.0,138886.0,239897.0,0.010283207975788421
687,01234,Tomatoes,012,Vegetables,2009,18071.0,139045.0,251269.0,0.010456649924391133
688,01234,Tomatoes,012,Vegetables,2010,18542.0,141263.0,261930.0,0.010585619609742117
689,01234,Tomatoes,012,Vegetables,2011,16584.0,132767.0,220180.0,0.008642776365315689
690,01234,Tomatoes,012,Vegetables,2012,18274.0,141542.0,258654.0,0.009863484093266199
691,01234,Tomatoes,012,Vegetables,2013,14341.0,112015.0,160641.0,0.0059531940443822975
692,01234,Tomatoes,012,Vegetables,2014,13688.0,113139.0,154864.0,0.005580020310374577
693,01234,Tomatoes,012,Vegetables,2015,9582.0,155154.0,148669.0,0.005213429607268342
694,01234,Tomatoes,012,Vegetables,2016,7284.0,132850.0,96768.0,0.0033055951830569664
695,01234,Tomatoes,012,Vegetables,2017,7305.0,133406.0,97453.0,0.003244713917769394
696,01234,Tomatoes,012,Vegetables,2018,7301.0,141889.0,103593.0,0.0033644454056351706
697,01234,Tomatoes,012,Vegetables,2019,7762.0,135186.0,104934.74,0.003326331119799538
698,01234,Tomatoes,012,Vegetables,2020,7230.0,132203.0,95586.56,0.002960798655781868
699,01234,Tomatoes,012,Vegetables,2021,6733.0,132981.0,89541.24,0.0027148812880474927
700,01235,"Pumpkins, squash and gourds",012,Vegetables,1979,435.0,52506.0,2284.0,0.0002566314626128184
701,01235,"Pumpkins, squash and gourds",012,Vegetables,1980,419.0,58258.0,2441.0,0.000265183752459821
702,01235,"Pumpkins, squash and gourds",012,Vegetables,1981,402.0,51144.0,2056.0,0.00021576003202819152
703,01235,"Pumpkins, squash and gourds",012,Vegetables,1982,417.0,51679.0,2155.0,0.00021828770866988133
704,01235,"Pumpkins, squash and gourds",012,Vegetables,1983,459.0,50087.0,2299.0,0.000224568935581341
705,01235,"Pumpkins, squash and gourds",012,Vegetables,1984,246.0,99390.0,2445.0,0.00023010276888449659
706,01235,"Pumpkins, squash and gourds",012,Vegetables,1985,260.0,100538.0,2614.0,0.00023684148056549845
707,01235,"Pumpkins, squash and gourds",012,Vegetables,1986,301.0,101329.0,3050.0,0.0002660167369008998
708,01235,"Pumpkins, squash and gourds",012,Vegetables,1987,389.0,105090.0,4088.0,0.0003430807256023068
709,01235,"Pumpkins, squash and gourds",012,Vegetables,1988,402.0,111318.0,4475.0,0.000361258902105538
710,01235,"Pumpkins, squash and gourds",012,Vegetables,1989,456.0,100329.0,4575.0,0.00035541262745718304
711,01235,"Pumpkins, squash and gourds",012,Vegetables,1990,465.0,91957.0,4276.0,0.0003196980423578972
712,01235,"Pumpkins, squash and gourds",012,Vegetables,1991,484.0,91818.0,4444.0,0.00031980768935993916
713,01235,"Pumpkins, squash and gourds",012,Vegetables,1992,495.0,90949.0,4502.0,0.0003119074010527117
714,01235,"Pumpkins, squash and gourds",012,Vegetables,1993,507.0,88797.0,4502.0,0.0003003726903178246
715,01235,"Pumpkins, squash and gourds",012,Vegetables,1994,517.0,88801.0,4591.0,0.000295180963418971
716,01235,"Pumpkins, squash and gourds",012,Vegetables,1995,544.0,91232.0,4963.0,0.00030819695219730516
717,01235,"Pumpkins, squash and gourds",012,Vegetables,1996,597.0,89447.0,5340.0,0.0003214093668319738
718,01235,"Pumpkins, squash and gourds",012,Vegetables,1997,625.0,89696.0,5606.0,0.00032766991213407974
719,01235,"Pumpkins, squash and gourds",012,Vegetables,1998,686.0,95933.0,6581.0,0.0003737477448631266
720,01235,"Pumpkins, squash and gourds",012,Vegetables,1999,710.0,96099.0,6823.0,0.0003766585008561073
721,01235,"Pumpkins, squash and gourds",012,Vegetables,2000,759.0,94229.0,7152.0,0.00038392373058774903
722,01235,"Pumpkins, squash and gourds",012,Vegetables,2001,827.0,85453.0,7067.0,0.0003691600738570886
723,01235,"Pumpkins, squash and gourds",012,Vegetables,2002,883.0,86976.0,7680.0,0.00039062792064943115
724,01235,"Pumpkins, squash and gourds",012,Vegetables,2003,947.0,83611.0,7918.0,0.00039219767357136996
725,01235,"Pumpkins, squash and gourds",012,Vegetables,2004,1302.0,95914.0,12488.0,0.0006023130015396409
726,01235,"Pumpkins, squash and gourds",012,Vegetables,2005,1173.0,75072.0,8806.0,0.0004130264005293267
727,01235,"Pumpkins, squash and gourds",012,Vegetables,2006,1211.0,75095.0,9094.0,0.0004139978434235937
728,01235,"Pumpkins, squash and gourds",012,Vegetables,2007,1200.0,75833.0,9100.0,0.00040191615958244534
729,01235,"Pumpkins, squash and gourds",012,Vegetables,2008,1299.0,76953.0,9994.96,0.000428434921610884
730,01235,"Pumpkins, squash and gourds",012,Vegetables,2009,1411.0,77038.0,10870.0,0.0004523589646081754
731,01235,"Pumpkins, squash and gourds",012,Vegetables,2010,1525.0,74302.0,11331.0,0.00045793019431904675
732,01235,"Pumpkins, squash and gourds",012,Vegetables,2011,1259.0,73407.0,9242.0,0.00036277835937981466
733,01235,"Pumpkins, squash and gourds",012,Vegetables,2012,1485.0,73394.0,10899.0,0.00041562130542156046
734,01235,"Pumpkins, squash and gourds",012,Vegetables,2013,1603.0,72402.0,11606.0,0.00043010669803537666
735,01235,"Pumpkins, squash and gourds",012,Vegetables,2014,1577.0,73297.0,11559.0,0.00041649095185207496
736,01235,"Pumpkins, squash and gourds",012,Vegetables,2015,0.0,,0.0,0.0
737,01235,"Pumpkins, squash and gourds",012,Vegetables,2016,0.0,,0.0,0.0
738,01235,"Pumpkins, squash and gourds",012,Vegetables,2017,0.0,,0.0,0.0
739,01235,"Pumpkins, squash and gourds",012,Vegetables,2018,0.0,,0.0,0.0
740,01235,"Pumpkins, squash and gourds",012,Vegetables,2019,0.0,,0.0,0.0
741,01235,"Pumpkins, squash and gourds",012,Vegetables,2020,0.0,,0.0,0.0
742,01235,"Pumpkins, squash and gourds",012,Vegetables,2021,0.0,,0.0,0.0
743,01239.01,Okra,012,Vegetables,1979,2829.0,33429.0,9457.0,0.0010625935822808335
744,01239.01,Okra,012,Vegetables,1980,2721.0,37137.0,10105.0,0.0010977803435503856
745,01239.01,Okra,012,Vegetables,1981,2613.0,32579.0,8513.0,0.0008933682649105031
746,01239.01,Okra,012,Vegetables,1982,2711.0,32910.0,8922.0,0.0009037415019734019
747,01239.01,Okra,012,Vegetables,1983,2982.0,31911.0,9516.0,0.0009295337063906224
748,01239.01,Okra,012,Vegetables,1984,1600.0,63263.0,10122.0,0.0009525972297132412
749,01239.01,Okra,012,Vegetables,1985,1689.0,64079.0,10823.0,0.0009806179587453672
750,01239.01,Okra,012,Vegetables,1986,1955.0,64598.0,12629.0,0.0011014837279742502
751,01239.01,Okra,012,Vegetables,1987,2382.0,60076.0,14310.0,0.0012009503873211865
752,01239.01,Okra,012,Vegetables,1988,2395.0,61056.0,14623.0,0.0011804891453607333
753,01239.01,Okra,012,Vegetables,1989,2410.0,62104.0,14967.0,0.001162723671071401
754,01239.01,Okra,012,Vegetables,1990,2388.0,59477.0,14203.0,0.0010618969353623044
755,01239.01,Okra,012,Vegetables,1991,2331.0,59700.0,13916.0,0.001001450001155021
756,01239.01,Okra,012,Vegetables,1992,2457.0,63207.0,15530.0,0.001075948897900625
757,01239.01,Okra,012,Vegetables,1993,2454.0,63048.0,15472.0,0.0010322892635711645
758,01239.01,Okra,012,Vegetables,1994,2414.0,61276.0,14792.0,0.0009510600764307162
759,01239.01,Okra,012,Vegetables,1995,2624.0,61845.0,16228.0,0.0010077413137734976
760,01239.01,Okra,012,Vegetables,1996,2985.0,60208.0,17972.0,0.0010817170675476093
761,01239.01,Okra,012,Vegetables,1997,2952.0,58726.0,17336.0,0.0010132867636026411
762,01239.01,Okra,012,Vegetables,1998,3466.0,54928.0,19038.0,0.0010812049182045592
763,01239.01,Okra,012,Vegetables,1999,3535.0,55564.0,19642.0,0.0010843215995626058
764,01239.01,Okra,012,Vegetables,2000,3602.0,56197.0,20242.0,0.001086602929887754
765,01239.01,Okra,012,Vegetables,2001,3698.0,58832.0,21756.0,0.00113647185040821
766,01239.01,Okra,012,Vegetables,2002,3751.0,58763.0,22042.0,0.001121122477468068
767,01239.01,Okra,012,Vegetables,2003,3819.0,58819.0,22463.0,0.0011126466710575504
768,01239.01,Okra,012,Vegetables,2004,3015.0,57944.0,17470.0,0.0008426015484383029
769,01239.01,Okra,012,Vegetables,2005,3067.0,58376.0,17904.0,0.0008397484300564462
770,01239.01,Okra,012,Vegetables,2006,3203.0,58751.0,18818.0,0.0008566759860946983
771,01239.01,Okra,012,Vegetables,2007,3480.0,59569.0,20730.0,0.0009155738448509991
772,01239.01,Okra,012,Vegetables,2008,3580.0,60140.0,21530.0,0.0009228855205305807
773,01239.01,Okra,012,Vegetables,2009,3718.0,60568.0,22519.0,0.0009371362947572678
774,01239.01,Okra,012,Vegetables,2010,3820.0,63552.0,24277.0,0.000981128878958918
775,01239.01,Okra,012,Vegetables,2011,3286.0,53755.0,17664.0,0.0006933690694746858
776,01239.01,Okra,012,Vegetables,2012,3673.0,58105.0,21342.0,0.000813853555400215
777,01239.01,Okra,012,Vegetables,2013,3724.0,57578.0,21442.0,0.0007946189746057682
778,01239.01,Okra,012,Vegetables,2014,3441.0,57100.0,19648.0,0.0007079517451327597
779,01239.01,Okra,012,Vegetables,2015,3338.0,54742.0,18273.0,0.0006407859016581426
780,01239.01,Okra,012,Vegetables,2016,3226.0,54197.0,17484.0,0.0005972534947562004
781,01239.01,Okra,012,Vegetables,2017,3213.0,53981.0,17344.0,0.0005774713778928548
782,01239.01,Okra,012,Vegetables,2018,2779.0,54189.0,15059.0,0.000489079217355034
783,01239.01,Okra,012,Vegetables,2019,4539.0,50262.0,22814.0,0.0007231820288219769
784,01239.01,Okra,012,Vegetables,2020,4185.0,51790.0,21675.09,0.0006713870374239957
785,01239.01,Okra,012,Vegetables,2021,3666.0,53088.0,19459.53,0.000590010970042394
786,01241.90,"Other beans, green",012,Vegetables,1979,1719.0,30750.0,5286.0,0.0005939377895671445
787,01241.90,"Other beans, green",012,Vegetables,1980,1654.0,34148.0,5648.0,0.000613583709091794
788,01241.90,"Other beans, green",012,Vegetables,1981,1588.0,29962.0,4758.0,0.0004993123698395599
789,01241.90,"Other beans, green",012,Vegetables,1982,1648.0,30255.0,4986.0,0.0005050498911498971
790,01241.90,"Other beans, green",012,Vegetables,1983,1812.0,29349.0,5318.0,0.0005194682903095134
791,01241.90,"Other beans, green",012,Vegetables,1984,972.0,58200.0,5657.0,0.0005323891057585265
792,01241.90,"Other beans, green",012,Vegetables,1985,1026.0,58957.0,6049.0,0.000548069669449388
793,01241.90,"Other beans, green",012,Vegetables,1986,1188.0,59411.0,7058.0,0.0006155888947693608
794,01241.90,"Other beans, green",012,Vegetables,1987,1293.0,57301.0,7409.0,0.0006217918532259029
795,01241.90,"Other beans, green",012,Vegetables,1988,1293.0,57301.0,7409.0,0.000598115576692722
796,01241.90,"Other beans, green",012,Vegetables,1989,1192.0,59396.0,7080.0,0.00055001560708128
797,01241.90,"Other beans, green",012,Vegetables,1990,1252.0,59377.0,7434.0,0.0005558080558673077
798,01241.90,"Other beans, green",012,Vegetables,1991,1562.0,59789.0,9339.0,0.0006720711095707633
799,01241.90,"Other beans, green",012,Vegetables,1992,1710.0,56421.0,9648.0,0.0006684323867962157
800,01241.90,"Other beans, green",012,Vegetables,1993,1710.0,56421.0,9648.0,0.0006437129533954624
801,01241.90,"Other beans, green",012,Vegetables,1994,1720.0,56419.0,9704.0,0.000623924214554061
802,01241.90,"Other beans, green",012,Vegetables,1995,1735.0,56386.0,9783.0,0.0006075137584820142
803,01241.90,"Other beans, green",012,Vegetables,1996,1745.0,55244.0,9640.0,0.0005802221528577205
804,01241.90,"Other beans, green",012,Vegetables,1997,1778.0,55169.0,9809.0,0.0005733346714454493
805,01241.90,"Other beans, green",012,Vegetables,1998,1831.0,55784.0,10214.0,0.0005800728561057552
806,01241.90,"Other beans, green",012,Vegetables,1999,1925.0,56743.0,10923.0,0.0006029958676317251
807,01241.90,"Other beans, green",012,Vegetables,2000,1934.0,57699.0,11159.0,0.0005990219392657566
808,01241.90,"Other beans, green",012,Vegetables,2001,1989.0,56938.0,11325.0,0.0005915859397808871
809,01241.90,"Other beans, green",012,Vegetables,2002,2024.0,57396.0,11617.0,0.0005908755929927658
810,01241.90,"Other beans, green",012,Vegetables,2003,2056.0,57690.0,11861.0,0.0005875039916936118
811,01241.90,"Other beans, green",012,Vegetables,2004,940.0,60957.0,5730.0,0.00027636559087300947
812,01241.90,"Other beans, green",012,Vegetables,2005,474.0,61920.0,2935.0,0.00013765983256343106
813,01241.90,"Other beans, green",012,Vegetables,2006,550.0,62509.0,3438.0,0.00015651249017927373
814,01241.90,"Other beans, green",012,Vegetables,2007,599.0,63189.0,3785.0,0.00016717062241973138
815,01241.90,"Other beans, green",012,Vegetables,2008,617.0,63485.0,3917.0,0.00016790258169615814
816,01241.90,"Other beans, green",012,Vegetables,2009,631.0,64929.0,4097.0,0.00017049813045075387
817,01241.90,"Other beans, green",012,Vegetables,2010,671.0,64694.0,4341.0,0.0001754368523112684
818,01241.90,"Other beans, green",012,Vegetables,2011,575.0,62330.0,3584.0,0.00014068357931370436
819,01241.90,"Other beans, green",012,Vegetables,2012,701.0,63652.0,4462.0,0.00017015343286457498
820,01241.90,"Other beans, green",012,Vegetables,2013,724.0,63384.0,4589.0,0.00017006372887164772
821,01241.90,"Other beans, green",012,Vegetables,2014,586.0,72133.0,4227.0,0.00015230619028278579
822,01241.90,"Other beans, green",012,Vegetables,2015,498.0,72149.0,3593.0,0.00012599703084647878
823,01241.90,"Other beans, green",012,Vegetables,2016,443.0,79345.0,3515.0,0.00012007241100823864
824,01241.90,"Other beans, green",012,Vegetables,2017,429.0,70629.0,3030.0,0.0001008843562624164
825,01241.90,"Other beans, green",012,Vegetables,2018,375.0,73101.0,2739.32,8.896636441231102e-05
826,01241.90,"Other beans, green",012,Vegetables,2019,459.0,74380.0,3417.02,0.00010831627317109106
827,01241.90,"Other beans, green",012,Vegetables,2020,456.0,75811.0,3454.42,0.00010700083874245502
828,01241.90,"Other beans, green",012,Vegetables,2021,447.0,76753.0,3429.88,0.00010399361268895018
829,01251,Carrots and turnips,012,Vegetables,1979,507.0,52406.0,2657.0,0.00029854194227769634
830,01251,Carrots and turnips,012,Vegetables,1980,487.0,58296.0,2839.0,0.00030842141467981644
831,01251,Carrots and turnips,012,Vegetables,1981,468.0,51111.0,2392.0,0.00025102042636742907
832,01251,Carrots and turnips,012,Vegetables,1982,486.0,51584.0,2507.0,0.0002539430559793004
833,01251,Carrots and turnips,012,Vegetables,1983,534.0,50075.0,2674.0,0.0002611993622203157
834,01251,Carrots and turnips,012,Vegetables,1984,287.0,99094.0,2844.0,0.00026765328208896045
835,01251,Carrots and turnips,012,Vegetables,1985,303.0,100363.0,3041.0,0.0002755298172913852
836,01251,Carrots and turnips,012,Vegetables,1986,350.0,101400.0,3549.0,0.00030953881942993226
837,01251,Carrots and turnips,012,Vegetables,1987,412.0,103374.0,4259.0,0.0003574317050734405
838,01251,Carrots and turnips,012,Vegetables,1988,429.0,103753.0,4451.0,0.00035932142419480435
839,01251,Carrots and turnips,012,Vegetables,1989,624.0,107885.0,6732.0,0.0005229809416484714
840,01251,Carrots and turnips,012,Vegetables,1990,621.0,99903.0,6204.0,0.0004638462709982213
841,01251,Carrots and turnips,012,Vegetables,1991,672.0,95432.0,6413.0,0.0004615046606357538
842,01251,Carrots and turnips,012,Vegetables,1992,714.0,98389.0,7025.0,0.0004867057957341848
843,01251,Carrots and turnips,012,Vegetables,1993,717.0,97796.0,7012.0,0.0004678394723475313
844,01251,Carrots and turnips,012,Vegetables,1994,710.0,92901.0,6596.0,0.00042409358194544377
845,01251,Carrots and turnips,012,Vegetables,1995,735.0,93116.0,6844.0,0.00042500502535530054
846,01251,Carrots and turnips,012,Vegetables,1996,777.0,91828.0,7135.0,0.00042944865774272153
847,01251,Carrots and turnips,012,Vegetables,1997,832.0,85180.0,7087.0,0.00041423415399468845
848,01251,Carrots and turnips,012,Vegetables,1998,831.0,86534.0,7191.0,0.00040839082712516996
849,01251,Carrots and turnips,012,Vegetables,1999,854.0,87108.0,7439.0,0.0004106643101082489
850,01251,Carrots and turnips,012,Vegetables,2000,887.0,86708.0,7691.0,0.0004128575799706904
851,01251,Carrots and turnips,012,Vegetables,2001,935.0,86417.0,8080.0,0.0004220763261306461
852,01251,Carrots and turnips,012,Vegetables,2002,1002.0,85359.0,8553.0,0.0004350313288170032
853,01251,Carrots and turnips,012,Vegetables,2003,1051.0,85214.0,8956.0,0.0004436123218622366
854,01251,Carrots and turnips,012,Vegetables,2004,1372.0,101596.0,13939.0,0.0006722966790888097
855,01251,Carrots and turnips,012,Vegetables,2005,1233.0,99708.0,12294.0,0.0005766235030783037
856,01251,Carrots and turnips,012,Vegetables,2006,1290.0,100085.0,12911.0,0.0005877640374358939
857,01251,Carrots and turnips,012,Vegetables,2007,1399.0,101501.0,14200.0,0.0006271658753923872
858,01251,Carrots and turnips,012,Vegetables,2008,1450.0,101862.0,14770.0,0.0006331174704243696
859,01251,Carrots and turnips,012,Vegetables,2009,1499.0,103129.0,15459.0,0.0006433318522426663
860,01251,Carrots and turnips,012,Vegetables,2010,1608.0,98321.0,15810.0,0.0006389441684038592
861,01251,Carrots and turnips,012,Vegetables,2011,1344.0,95432.0,12826.0,0.000503461938693519
862,01251,Carrots and turnips,012,Vegetables,2012,1640.0,97463.0,15984.0,0.0006095321539460705
863,01251,Carrots and turnips,012,Vegetables,2013,1677.0,98128.0,16456.0,0.0006098428246484713
864,01251,Carrots and turnips,012,Vegetables,2014,1694.0,93064.0,15765.0,0.000568040475469155
865,01251,Carrots and turnips,012,Vegetables,2015,1575.0,92089.0,14504.0,0.0005086170151398074
866,01251,Carrots and turnips,012,Vegetables,2016,1599.0,90013.0,14393.0,0.0004916649250758403
867,01251,Carrots and turnips,012,Vegetables,2017,1565.0,90058.0,14094.0,0.0004692620848721111
868,01251,Carrots and turnips,012,Vegetables,2018,1543.0,89682.0,13838.0,0.0004494241456775988
869,01251,Carrots and turnips,012,Vegetables,2019,1566.0,96501.0,15112.0,0.00047903597876557005
870,01251,Carrots and turnips,012,Vegetables,2020,1573.0,98766.0,15533.05,0.0004811370297266953
871,01251,Carrots and turnips,012,Vegetables,2021,1668.0,91813.0,15315.55,0.00046436591799662116
872,01252,Green garlic,012,Vegetables,1979,523.0,85813.0,4488.0,0.0005042740824020705
873,01252,Green garlic,012,Vegetables,1980,503.0,95348.0,4796.0,0.0005210246934851707
