state_name,county_name,lon,lat
OHIO,WARREN,-84.180897,39.4203978
OHIO,ADAMS,-83.5051704,38.8398935
OHIO,BROWN,-83.8836555,38.9092542
OHIO,GALLIA,-82.3556216,38.7952465
OHIO,HIGHLAND,-83.6304344,39.1802516
OHIO,JACKSON,-82.6089043,39.0131871
OHIO,LAWRENCE,-82.5702511,38.6065461
OHIO,PIKE,-83.0611404,39.1056387
OHIO,SCIOTO,-83.017141,38.823448
OHIO,ATHENS,-82.0610404,39.355589
OHIO,GUERNSEY,-81.4859433,40.0802222
OHIO,HOCKING,-82.5469722,39.4644491
OHIO,MEIGS,-82.0420769,39.1099292
OHIO,MORGAN,-81.877978,39.5943953
OHIO,MUSKINGUM,-81.9984697,40.0064162
OHIO,NOBLE,-81.4957347,39.7517148
OHIO,PERRY,-82.2044367,39.6370289
OHIO,VINTON,-82.4740302,39.2744355
OHIO,WASHINGTON,-81.5488945,39.4782641
