year,state_name,county_name,yield,lon,lat
2009,MONTANA,FLATHEAD,52.0,-113.972144,48.3840879
2009,MONTANA,GARFIELD,29.0,-106.9487371,47.2403675
2009,MONTANA,GLACIER,52.5,-112.9467116,48.6966449
2009,MONTANA,GOLDEN VALLEY,28.0,-109.1714312,46.3040364
2009,MONTANA,HILL,38.0,-110.2107103,48.6655784
2009,MONTANA,JUDITH BASIN,29.0,-110.2261158,47.0159821
2009,MONTANA,LAKE,44.5,-114.1204325,47.7142864
2009,MONTANA,LEWIS AND CLARK,24.5,-112.4768049,47.2117026
2009,MONTANA,LIBERTY,38.5,-111.0465825,48.5608235
2009,MONTANA,MCCONE,30.0,-105.8467942,47.5823259
2009,MONTANA,MISSOULA,40.0,-113.995267,46.8701049
2009,MONTANA,PARK,39.5,-110.52981,45.5027347
2009,MONTANA,PETROLEUM,37.0,-108.2769626,47.0606518
2009,MONTANA,PHILLIPS,36.0,-107.9275256,48.3541037
2009,MONTANA,PONDERA,46.0,-112.1206742,48.2443094
2009,MONTANA,PRAIRIE,29.0,-105.3390398,46.8103971
2009,MONTANA,RAVALLI,20.0,-114.1139453,46.0757223
2009,MONTANA,RICHLAND,29.5,-104.559421,47.8314138
2009,MONTANA,ROOSEVELT,35.5,-104.9709901,48.3069516
2009,MONTANA,ROSEBUD,35.5,-106.6296053,46.3894251
2009,MONTANA,STILLWATER,30.0,-109.3579352,45.6540259
2009,MONTANA,TETON,44.0,-112.2566035,47.8455676
2009,MONTANA,TOOLE,33.0,-111.7313702,48.6768334
2009,MONTANA,TREASURE,26.0,-107.2625484,46.1833795
2009,MONTANA,VALLEY,22.0,-106.615665,48.3564433
2009,MONTANA,WHEATLAND,33.5,-109.8498047,46.4335302
2009,MONTANA,YELLOWSTONE,30.5,-108.276076,45.9645464
2009,NORTH DAKOTA,BENSON,48.0,-99.403103,48.0191362
2009,NORTH DAKOTA,BILLINGS,44.5,-103.3943708,47.0456305
2009,NORTH DAKOTA,BOTTINEAU,46.0,-100.8431321,48.8243455
2009,NORTH DAKOTA,BURLEIGH,50.0,-100.5127667,46.9498874
2009,NORTH DAKOTA,DICKEY,58.0,-98.5322728,46.0952757
2009,NORTH DAKOTA,GRANT,36.0,-101.6261837,46.3441037
2009,NORTH DAKOTA,KIDDER,43.0,-99.7952675,46.9636218
2009,NORTH DAKOTA,LOGAN,45.5,-99.4501721,46.4650338
2009,NORTH DAKOTA,MCHENRY,54.0,-100.65378,48.1907427
2009,NORTH DAKOTA,MCINTOSH,53.0,-99.4243411,46.1097938
2009,NORTH DAKOTA,MCKENZIE,29.0,-103.4734684,47.7702536
2009,NORTH DAKOTA,MCLEAN,55.5,-101.1719782,47.6002156
2009,NORTH DAKOTA,MOUNTRAIL,45.0,-102.3603325,48.230321
2009,NORTH DAKOTA,NELSON,43.5,-98.1774434,47.8852229
2009,NORTH DAKOTA,PIERCE,50.5,-100.0625504,48.1957108
2009,NORTH DAKOTA,RAMSEY,49.5,-98.7062419,48.2426199
2009,NORTH DAKOTA,ROLETTE,53.5,-99.8380336,48.7419695
2009,NORTH DAKOTA,STARK,48.5,-102.7338349,46.7870161
2009,NORTH DAKOTA,STUTSMAN,55.0,-98.9742609,46.9596318
2009,NORTH DAKOTA,WARD,52.5,-101.6242607,48.2488309
2009,OKLAHOMA,ALFALFA,31.0,-98.3087911,36.7201825
2009,OKLAHOMA,BECKHAM,23.0,-99.6946079,35.2496723
2009,OKLAHOMA,BLAINE,17.5,-98.4225961,35.8970899
2009,OKLAHOMA,CADDO,16.0,-98.3797949,35.131317
2009,OKLAHOMA,CANADIAN,18.0,-98.0031532,35.5438102
2009,OKLAHOMA,COMANCHE,9.5,-98.4485103,34.6557505
2009,OKLAHOMA,COTTON,6.5,-98.3750699,34.2907874
2009,OKLAHOMA,CRAIG,25.5,-95.2053495,36.7594037
2009,OKLAHOMA,CUSTER,21.0,-99.0092034,35.6286063
2009,OKLAHOMA,DELAWARE,21.5,-94.8069453,36.4118421
2009,OKLAHOMA,DEWEY,20.0,-98.9816579,35.9795036
2009,OKLAHOMA,ELLIS,18.0,-99.7883601,36.2468449
2009,OKLAHOMA,GARFIELD,26.0,-97.7845975,36.3735486
2009,OKLAHOMA,GRADY,13.5,-97.8849251,35.0507761
2009,OKLAHOMA,GRANT,25.0,-97.7824914,36.7888817
2009,OKLAHOMA,HARPER,29.5,-99.6710032,36.7804883
2009,OKLAHOMA,JACKSON,15.5,-99.4370196,34.5976018
2009,OKLAHOMA,KAY,22.5,-97.1571626,36.8384462
2009,OKLAHOMA,KINGFISHER,20.5,-97.9641244,35.9471931
2009,OKLAHOMA,KIOWA,15.5,-99.019906,34.9425062
2009,OKLAHOMA,LOGAN,24.5,-97.4621935,35.8879493
2009,OKLAHOMA,MAJOR,22.0,-98.4995602,36.2860458
2009,OKLAHOMA,MAYES,18.5,-95.2355722,36.3047676
2009,OKLAHOMA,MCCLAIN,12.5,-97.481167,34.9756991
2009,OKLAHOMA,MUSKOGEE,28.5,-95.3927706,35.6630196
2009,OKLAHOMA,NOBLE,19.0,-97.2681939,36.4129621
2009,OKLAHOMA,OKMULGEE,16.5,-95.9690122,35.6677078
2009,OKLAHOMA,POTTAWATOMIE,15.5,-96.969909,35.1783637
2009,OKLAHOMA,ROGER MILLS,18.0,-99.6898104,35.6596782
2009,OKLAHOMA,ROGERS,15.5,-95.6190889,36.3781607
2009,OKLAHOMA,SEQUOYAH,37.5,-94.7360577,35.5035863
2009,OKLAHOMA,TEXAS,32.0,-101.4953594,36.7390314
2009,OKLAHOMA,TILLMAN,12.0,-98.9354765,34.3835721
2009,OKLAHOMA,WAGONER,20.5,-95.5636238,35.9542216
2009,OKLAHOMA,WASHINGTON,19.5,-95.9078261,36.6930592
2009,OKLAHOMA,WASHITA,18.0,-98.9966972,35.2917033
2009,OKLAHOMA,WOODS,30.0,-98.8313546,36.7915843
2009,OKLAHOMA,WOODWARD,19.5,-99.2455382,36.374499
2009,SOUTH DAKOTA,AURORA,55.0,-98.5722461,43.6963371
2009,SOUTH DAKOTA,BEADLE,55.0,-98.2751583,44.4157764
2009,SOUTH DAKOTA,BENNETT,29.5,-101.655263,43.1854085
2009,SOUTH DAKOTA,BON HOMME,54.5,-97.8721324,43.0067408
2009,SOUTH DAKOTA,BROOKINGS,51.5,-96.7925213,44.3763598
2009,SOUTH DAKOTA,BRULE,54.0,-99.0538876,43.6848301
2009,SOUTH DAKOTA,CHARLES MIX,56.5,-98.6162758,43.2257871
2009,SOUTH DAKOTA,CLARK,58.0,-97.7431382,44.8684319
2009,SOUTH DAKOTA,CLAY,61.5,-96.9712933,42.9190617
2009,SOUTH DAKOTA,CORSON,39.0,-101.1797766,45.7135207
2009,SOUTH DAKOTA,DAVISON,48.5,-98.1383168,43.6660467
2009,SOUTH DAKOTA,DAY,44.5,-97.6152661,45.3658879
2009,SOUTH DAKOTA,DEWEY,34.5,-100.8592127,45.1788983
2009,SOUTH DAKOTA,DOUGLAS,62.0,-98.3406673,43.3969325
2009,SOUTH DAKOTA,GRANT,60.0,-96.7057561,45.1690114
2009,SOUTH DAKOTA,GREGORY,44.0,-99.1674843,43.1713788
2009,SOUTH DAKOTA,HAAKON,33.0,-101.5756888,44.2887741
2009,SOUTH DAKOTA,HAMLIN,63.0,-97.2005816,44.6754502
2009,SOUTH DAKOTA,HAND,51.0,-99.0053027,44.5405047
2009,SOUTH DAKOTA,HANSON,52.5,-97.7945361,43.6615541
2009,SOUTH DAKOTA,HUGHES,34.5,-99.946102,44.4047339
2009,SOUTH DAKOTA,HUTCHINSON,47.0,-97.7396791,43.3271413
2009,SOUTH DAKOTA,JONES,32.0,-100.6853793,43.9667174
2009,SOUTH DAKOTA,KINGSBURY,47.0,-97.4882433,44.3631469
2009,SOUTH DAKOTA,LINCOLN,45.0,-96.7387762,43.2724187
2009,SOUTH DAKOTA,LYMAN,47.5,-99.8581638,43.9176386
2009,SOUTH DAKOTA,MCCOOK,48.0,-97.37153,43.6719795
2009,SOUTH DAKOTA,MEADE,30.0,-102.6463435,44.5263375
2009,SOUTH DAKOTA,MELLETTE,31.0,-100.7249944,43.561525
2009,SOUTH DAKOTA,OGLALA LAKOTA,31.5,-102.5637516,43.2977026
2009,SOUTH DAKOTA,PENNINGTON,33.5,-102.7854668,43.9955746
2009,SOUTH DAKOTA,POTTER,50.5,-99.9607952,45.0764805
2009,SOUTH DAKOTA,SANBORN,42.5,-98.0834349,44.0089691
2009,SOUTH DAKOTA,SPINK,47.0,-98.3730958,44.9438314
2009,SOUTH DAKOTA,SULLY,36.5,-100.0690149,44.7173891
2009,SOUTH DAKOTA,TODD,33.0,-100.7438395,43.184924
2009,SOUTH DAKOTA,TRIPP,36.0,-99.8941094,43.3235158
2009,SOUTH DAKOTA,TURNER,59.5,-97.136978,43.3256378
2009,SOUTH DAKOTA,UNION,44.0,-96.6772947,42.8717888
2009,SOUTH DAKOTA,WALWORTH,56.5,-100.0072972,45.4043853
2009,SOUTH DAKOTA,YANKTON,51.5,-97.3967561,43.0115255
2009,SOUTH DAKOTA,ZIEBACH,34.5,-101.7110445,44.9241074
2009,TEXAS,ARCHER,11.5,-98.7044869,33.5816594
2009,TEXAS,ARMSTRONG,17.0,-101.3449139,34.9295608
2009,TEXAS,BAILEY,22.5,-102.8149372,34.0349194
2009,TEXAS,BAYLOR,11.5,-99.2000611,33.574962
2009,TEXAS,BELL,26.5,-97.4314413,31.0081659
2009,TEXAS,BEXAR,37.5,-98.5104781,29.4263987
2009,TEXAS,BORDEN,20.0,-101.425711,32.6879416
2009,TEXAS,BRISCOE,16.0,-101.1875029,34.4795161
2009,TEXAS,CALDWELL,0.0,-97.5959641,29.8298971
2009,TEXAS,CALLAHAN,13.0,-99.3612437,32.2810409
2009,TEXAS,CARSON,23.5,-101.3353895,35.3636563
2009,TEXAS,CASTRO,49.0,-102.2592314,34.4952536
2009,TEXAS,CHILDRESS,24.5,-100.20676557187429,34.519656850000004
2009,TEXAS,CLAY,9.5,-98.2123296,33.6856157
2009,TEXAS,COCHRAN,23.0,-102.805677,33.5905096
2009,TEXAS,COLEMAN,12.5,-99.4461098,31.7766863
2009,TEXAS,COLLIN,28.0,-96.6060984,33.1609629
2009,TEXAS,COLLINGSWORTH,24.0,-100.2669137,34.9487017
2009,TEXAS,CONCHO,23.5,-99.8507578,31.3102947
2009,TEXAS,COOKE,23.0,-97.2055298,33.582486
2009,TEXAS,CORYELL,12.5,-97.8184077,31.3689333
2009,TEXAS,COTTLE,13.0,-100.283259,34.0573118
2009,TEXAS,CROSBY,13.5,-101.2855737,33.5778818
2009,TEXAS,DALLAM,36.0,-102.616685,36.3127064
2009,TEXAS,DALLAS,28.0,-96.7968559,32.7762719
2009,TEXAS,DAWSON,37.0,-101.9576048,32.7410762
2009,TEXAS,DEAF SMITH,22.0,-102.5983118,34.9323974
2009,TEXAS,DELTA,30.0,-95.6749486,33.3926893
2009,TEXAS,DENTON,16.0,-97.1413417,33.1838787
2009,TEXAS,DICKENS,16.5,-100.7614115,33.6170056
2009,TEXAS,DIMMIT,0.0,-99.7178226,28.3821949
2009,TEXAS,EL PASO,56.5,-106.4882345,31.7550511
2009,TEXAS,ELLIS,27.5,-96.7920233,32.3347829
2009,TEXAS,FALLS,30.0,-96.9262126,31.2320941
2009,TEXAS,FANNIN,28.0,-96.0902822,33.5372542
2009,TEXAS,FISHER,22.0,-100.3811922,32.7090882
2009,TEXAS,FLOYD,16.0,-101.2765537,34.0266015
2009,TEXAS,FOARD,18.0,-99.7310158,33.9502317
2009,TEXAS,FRIO,48.0,-99.1226618,28.8352831
2009,TEXAS,GLASSCOCK,19.5,-101.4811312,31.8640224
2009,TEXAS,GOLIAD,0.0,-97.4379552,28.6467776
2009,TEXAS,GRAY,19.0,-100.7892236,35.3711816
2009,TEXAS,GRAYSON,23.0,-96.6702111,33.5636114
2009,TEXAS,GUADALUPE,14.0,-97.8279576,29.6480061
2009,TEXAS,HALE,29.5,-101.8088827,34.0321298
2009,TEXAS,HALL,23.0,-100.6536777,34.5036637
2009,TEXAS,HAMILTON,21.5,-97.9715967,31.6429346
2009,TEXAS,HANSFORD,30.0,-101.3621472,36.2563401
2009,TEXAS,HARDEMAN,12.0,-99.7322571,34.2510707
2009,TEXAS,HARTLEY,38.0,-102.6145811,35.8418438
2009,TEXAS,HASKELL,18.5,-99.7199972,33.1542164
2009,TEXAS,HEMPHILL,15.0,-100.2564532,35.8293476
2009,TEXAS,HILL,26.0,-97.0881654,31.9595085
2009,TEXAS,HOWARD,10.0,-101.4271085,32.3047833
2009,TEXAS,HUNT,25.0,-96.0808922,33.1161567
2009,TEXAS,HUTCHINSON,25.5,-101.34844,35.8148236
2009,TEXAS,IRION,0.0,-100.980073,31.2931196
2009,TEXAS,JOHNSON,26.0,-97.3568623,32.3766071
2009,TEXAS,JONES,13.0,-99.8606106,32.7135946
2009,TEXAS,KAUFMAN,22.0,-96.3375126,32.601641
2009,TEXAS,KNOX,16.5,-99.7073621,33.5871385
2009,TEXAS,LAMAR,21.0,-95.582343,33.6383552
2009,TEXAS,LAMB,41.5,-102.3429233,34.0321667
2009,TEXAS,LIMESTONE,25.5,-96.580617,31.5261854
2009,TEXAS,LIPSCOMB,26.0,-100.2711772,36.2695629
2009,TEXAS,LUBBOCK,19.5,-101.8792389,33.5634402
2009,TEXAS,LYNN,21.0,-101.812592,33.1474257
2009,TEXAS,MARTIN,11.5,-101.9190317,32.2675039
2009,TEXAS,MCCULLOCH,14.0,-99.3885277,31.1699604
2009,TEXAS,MCLENNAN,28.5,-97.2189254,31.5487691
2009,TEXAS,MEDINA,35.5,-99.1126826,29.2836281
2009,TEXAS,MILAM,23.0,-96.9981706,30.7626867
2009,TEXAS,MILLS,12.0,-98.5527272,31.4861082
2009,TEXAS,MITCHELL,12.5,-100.9213003,32.2898049
2009,TEXAS,MOORE,25.0,-101.9104355,35.8156121
2009,TEXAS,NAVARRO,28.5,-96.4985456,32.0279525
2009,TEXAS,NOLAN,18.5,-100.3987748,32.2719306
2009,TEXAS,NUECES,17.0,-97.6199942,27.7153774
2009,TEXAS,OCHILTREE,30.0,-100.8138152,36.2559217
2009,TEXAS,OLDHAM,14.0,-102.6193428,35.3907651
2009,TEXAS,PARMER,31.5,-102.768021,34.4901153
2009,TEXAS,PECOS,31.0,-102.8065415,30.7857437
2009,TEXAS,POTTER,11.5,-101.8776577,35.3683354
2009,TEXAS,RANDALL,13.0,-101.8850309,34.9444713
2009,TEXAS,REAGAN,22.5,-101.5295291,31.3458428
2009,TEXAS,RED RIVER,23.0,-95.0429674,33.571979
2009,TEXAS,ROBERTS,19.5,-100.8058034,35.8309752
2009,TEXAS,RUNNELS,14.5,-99.9779922,31.8282551
2009,TEXAS,SCHLEICHER,15.5,-100.5418961,30.8791222
2009,TEXAS,SCURRY,11.0,-100.9052015,32.7225172
2009,TEXAS,SHERMAN,34.0,-101.8858689,36.2452294
2009,TEXAS,STONEWALL,14.0,-100.2453011,33.1571742
2009,TEXAS,SUTTON,0.0,-100.53841807826248,30.51216325
2009,TEXAS,SWISHER,18.5,-101.7119955,34.47235
2009,TEXAS,TAYLOR,13.5,-99.8812612,32.2793121
2009,TEXAS,TERRY,22.5,-102.3328121,33.1514254
2009,TEXAS,THROCKMORTON,8.5,-99.2017838,33.1571081
2009,TEXAS,TOM GREEN,33.5,-100.4133839,31.3782559
2009,TEXAS,UPTON,13.0,-102.0386055,31.3720387
2009,TEXAS,UVALDE,45.0,-99.7733181,29.300357
2009,TEXAS,WALLER,14.0,-95.9955885,29.9443902
2009,TEXAS,WHARTON,24.0,-96.2291474,29.2454534
2009,TEXAS,WHEELER,19.0,-100.2632764,35.3921902
2009,TEXAS,WICHITA,12.0,-98.7088886,33.9516534
2009,TEXAS,WILBARGER,13.5,-99.2085961,34.0265157
2009,TEXAS,WILLIAMSON,25.0,-97.6041649,30.6580927
2009,TEXAS,WISE,16.0,-97.6563925,33.2139213
2009,TEXAS,YOAKUM,20.5,-102.833579,33.1536951
2009,TEXAS,YOUNG,11.5,-98.6962766,33.1508315
2009,TEXAS,ZAVALA,27.0,-99.767631,28.8366612
2009,WASHINGTON,ADAMS,36.0,-118.5934644,46.9723633
2009,WASHINGTON,ASOTIN,43.5,-117.2045179,46.1678079
2009,WASHINGTON,BENTON,26.0,-119.5286424,46.1691702
2009,WASHINGTON,COLUMBIA,81.0,-117.9174697,46.2947665
2009,WASHINGTON,DOUGLAS,29.5,-119.6075365,47.7652709
2009,WASHINGTON,FRANKLIN,76.5,-118.8935483,46.5654696
2009,WASHINGTON,GARFIELD,68.5,-117.5294769,46.4604687
2009,WASHINGTON,GRANT,84.0,-119.4904332,47.119015
2009,WASHINGTON,LINCOLN,50.5,-118.3588615,47.5664588
2009,WASHINGTON,SKAGIT,120.5,-121.7332784,48.4596092
2009,WASHINGTON,SPOKANE,68.5,-117.42351,47.6571934
2009,WASHINGTON,STEVENS,36.5,-117.8489411,48.4249969
2009,WASHINGTON,WALLA WALLA,75.0,-118.5174284,46.2055155
2009,WASHINGTON,WHITMAN,69.0,-117.5286172,46.9428831
2009,WASHINGTON,YAKIMA,89.5,-120.510842,46.601557
2010,KANSAS,ATCHISON,30.5,-95.3326052,39.545816
2010,KANSAS,BARBER,39.6,-98.7033263,37.2113342
2010,KANSAS,BARTON,43.1,-98.776234,38.4683432
2010,KANSAS,BOURBON,21.5,-94.8679591,37.8485797
2010,KANSAS,BROWN,49.5,-95.5819952,39.824223
2010,KANSAS,BUTLER,33.1,-96.8456342,37.77924
2010,KANSAS,CHASE,35.3,-96.6152916,38.2928083
2010,KANSAS,CHAUTAUQUA,22.4,-96.2656966,37.146335
2010,KANSAS,CHEYENNE,58.1,-101.7575491,39.7955799
2010,KANSAS,CLARK,38.7,-99.8133765,37.2045719
2010,KANSAS,CLAY,47.8,-97.1718432,39.3615169
2010,KANSAS,CLOUD,47.7,-97.6705137,39.4850226
2010,KANSAS,COMANCHE,35.5,-99.2958383,37.1960944
2010,KANSAS,COWLEY,35.3,-96.8675685,37.2413155
2010,KANSAS,CRAWFORD,30.8,-94.8652466,37.503889
2010,KANSAS,DECATUR,50.1,-100.472769,39.7940527
2010,KANSAS,DICKINSON,43.6,-97.1893341,38.8790615
2010,KANSAS,DOUGLAS,39.4,-95.2874559,38.8838392
2010,KANSAS,EDWARDS,44.2,-99.3245584,37.8684743
2010,KANSAS,ELK,24.1,-96.2528451,37.4619149
2010,KANSAS,ELLIS,46.8,-99.31725312947998,38.915304000000006
2010,KANSAS,ELLSWORTH,43.9,-98.2149289,38.6942009
2010,KANSAS,FINNEY,55.9,-100.8199963,38.0452481
2010,KANSAS,FORD,51.0,-99.8943146,37.7072469
2010,KANSAS,FRANKLIN,35.0,-95.3184483,38.5720008
2010,KANSAS,GEARY,39.8,-96.7619968,38.9885445
2010,KANSAS,GOVE,47.3,-100.5073968,38.9030073
2010,KANSAS,GRAHAM,46.1,-99.8980624,39.34062
2010,KANSAS,GRANT,49.1,-101.3067042,37.553026
2010,KANSAS,GRAY,54.3,-100.4373907,37.7221896
2010,KANSAS,GREELEY,45.4,-101.8185007,38.4570355
2010,KANSAS,HAMILTON,42.7,-101.8141159,38.0058948
2010,KANSAS,HARPER,35.7,-98.0835849,37.1922068
2010,KANSAS,HARVEY,40.3,-97.4486267,38.0352315
2010,KANSAS,HASKELL,47.8,-100.8840421,37.5611249
2010,KANSAS,HODGEMAN,50.1,-99.900952,38.0875979
2010,KANSAS,JACKSON,35.5,-95.8159647,39.4030917
2010,KANSAS,JEFFERSON,30.4,-95.391413,39.2405893
2010,KANSAS,JEWELL,44.6,-98.21908622535383,39.784853
2010,KANSAS,JOHNSON,33.4,-94.8389141,38.8837933
2010,KANSAS,KEARNY,44.0,-101.3523356,37.9960049
2010,KANSAS,KINGMAN,35.9,-98.122172,37.5420937
2010,KANSAS,KIOWA,42.2,-99.296556,37.5529578
2010,KANSAS,LABETTE,28.9,-95.3103729,37.1899712
2010,KANSAS,LANE,57.0,-100.4776682,38.4651663
2010,KANSAS,LEAVENWORTH,38.9,-95.0620347,39.2147095
2010,KANSAS,LINCOLN,44.0,-98.2155504,39.0343606
2010,KANSAS,LOGAN,52.2,-101.1552381,38.9058216
2010,KANSAS,LYON,29.4,-96.1683124,38.4573987
2010,KANSAS,MARION,38.0,-97.1305937,38.3734544
2010,KANSAS,MARSHALL,42.6,-96.5255661,39.7865054
2010,KANSAS,MCPHERSON,41.0,-97.6575171,38.3659015
2010,KANSAS,MEADE,48.0,-100.396302,37.2091116
2010,KANSAS,MIAMI,38.8,-94.8557402,38.5620514
2010,KANSAS,MITCHELL,49.9,-98.2112629,39.3863019
2010,KANSAS,MONTGOMERY,30.9,-95.7628341,37.1983948
2010,KANSAS,MORRIS,31.6,-96.6707526,38.6908906
2010,KANSAS,MORTON,41.4,-101.8099541,37.1960735
2010,KANSAS,NEMAHA,44.3,-96.0157844,39.7880532
2010,KANSAS,NEOSHO,22.1,-95.33166,37.5566345
2010,KANSAS,NESS,49.0,-99.9586896,38.4713429
2010,KANSAS,NORTON,49.6,-99.9100033,39.7944702
2010,KANSAS,OSAGE,28.4,-95.72899791492328,38.65235
2010,KANSAS,OSBORNE,41.6,-98.7933509,39.3351558
2010,KANSAS,OTTAWA,43.7,-97.6568094,39.1273653
2010,KANSAS,PAWNEE,50.2,-99.240825,38.1858758
2010,KANSAS,PHILLIPS,42.9,-99.346586,39.7961542
2010,KANSAS,POTTAWATOMIE,36.9,-96.3414279,39.3928203
2010,KANSAS,PRATT,41.3,-98.7485305,37.6280602
2010,KANSAS,RAWLINS,55.1,-101.0994722,39.7904797
2010,KANSAS,RENO,35.5,-98.1055753,37.930344
2010,KANSAS,REPUBLIC,39.8,-97.6580834,39.8266503
2010,KANSAS,RICE,41.5,-98.2007179,38.3266261
2010,KANSAS,RILEY,38.3,-96.7709339,39.3026347
2010,KANSAS,ROOKS,39.4,-99.3216587,39.3494127
2010,KANSAS,RUSH,44.5,-99.309214,38.5047752
2010,KANSAS,RUSSELL,45.7,-98.7980433,38.8970508
2010,KANSAS,SALINE,41.2,-97.6669832,38.7704462
2010,KANSAS,SCOTT,56.6,-100.9336244,38.4584915
2010,KANSAS,SEDGWICK,37.6,-97.4641388,37.6448148
2010,KANSAS,SEWARD,47.8,-100.8928434,37.1850331
2010,KANSAS,SHAWNEE,31.0,-95.7627535,39.0273676
2010,KANSAS,SHERIDAN,52.4,-100.4576457,39.3530598
2010,KANSAS,SHERMAN,53.5,-101.7492408,39.3412127
2010,KANSAS,SMITH,44.5,-98.7935393,39.796749
2010,KANSAS,STAFFORD,41.9,-98.718816,38.0350094
2010,KANSAS,STANTON,48.7,-101.7935648,37.5691072
2010,KANSAS,STEVENS,49.9,-101.3119354,37.1929045
2010,KANSAS,SUMNER,36.9,-97.4792142,37.2435967
2010,KANSAS,THOMAS,51.7,-101.0810229,39.3529613
2010,KANSAS,TREGO,48.2,-99.9130572,38.9289979
2010,KANSAS,WABAUNSEE,35.0,-96.1991241,38.9468399
2010,KANSAS,WALLACE,50.1,-101.7565099,38.9073846
2010,KANSAS,WASHINGTON,44.3,-97.0917391,39.7887478
2010,KANSAS,WICHITA,49.8,-97.3375448,37.6922361
2010,KANSAS,WILSON,27.6,-95.7452639,37.5692118
2010,KANSAS,WOODSON,33.5,-95.7517113,37.8811369
2010,MONTANA,BIG HORN,49.6,-107.5152896,45.4608548
2010,MONTANA,BLAINE,52.9,-108.9664413,48.4023938
2010,MONTANA,BROADWATER,53.2,-111.4969303,46.3252827
2010,MONTANA,CARBON,32.4,-109.1434792,45.2050058
2010,MONTANA,CARTER,39.1,-104.5596687,45.4812219
2010,MONTANA,CASCADE,52.3,-111.3281242,47.3271465
2010,MONTANA,CHOUTEAU,53.5,-110.367651,47.8835499
2010,MONTANA,CUSTER,31.8,-105.5692958,46.2426088
2010,MONTANA,DAWSON,43.0,-104.9259088,47.2416708
2010,MONTANA,FALLON,33.6,-104.4366483,46.3291957
2010,MONTANA,FERGUS,48.2,-109.2175566,47.2128617
2010,MONTANA,FLATHEAD,85.0,-113.972144,48.3840879
2010,MONTANA,GALLATIN,64.3,-111.1967693,45.4868491
2010,MONTANA,GARFIELD,42.0,-106.9487371,47.2403675
2010,MONTANA,GLACIER,56.6,-112.9467116,48.6966449
2010,MONTANA,GOLDEN VALLEY,42.3,-109.1714312,46.3040364
2010,MONTANA,HILL,50.2,-110.2107103,48.6655784
2010,MONTANA,JUDITH BASIN,48.5,-110.2261158,47.0159821
2010,MONTANA,LAKE,53.5,-114.1204325,47.7142864
2010,MONTANA,LIBERTY,47.2,-111.0465825,48.5608235
2010,MONTANA,MCCONE,44.5,-105.8467942,47.5823259
2010,MONTANA,MISSOULA,55.0,-113.995267,46.8701049
2010,MONTANA,MUSSELSHELL,38.6,-108.4473635,46.4728903
2010,MONTANA,PARK,33.6,-110.52981,45.5027347
2010,MONTANA,PETROLEUM,31.5,-108.2769626,47.0606518
2010,MONTANA,PHILLIPS,42.4,-107.9275256,48.3541037
2010,MONTANA,PONDERA,57.1,-112.1206742,48.2443094
2010,MONTANA,POWDER RIVER,34.4,-105.5982213,45.3655661
2010,MONTANA,PRAIRIE,39.3,-105.3390398,46.8103971
2010,MONTANA,RAVALLI,56.7,-114.1139453,46.0757223
2010,MONTANA,RICHLAND,40.2,-104.559421,47.8314138
2010,MONTANA,ROSEBUD,46.7,-106.6296053,46.3894251
2010,MONTANA,STILLWATER,30.2,-109.3579352,45.6540259
2010,MONTANA,TETON,56.2,-112.2566035,47.8455676
2010,MONTANA,TOOLE,45.5,-111.7313702,48.6768334
2010,MONTANA,VALLEY,45.7,-106.615665,48.3564433
2010,MONTANA,WHEATLAND,36.1,-109.8498047,46.4335302
2010,MONTANA,WIBAUX,34.2,-104.2215171,46.910018
2010,MONTANA,YELLOWSTONE,36.7,-108.276076,45.9645464
2010,NORTH DAKOTA,ADAMS,44.5,-102.5315028,46.073286
2010,NORTH DAKOTA,BARNES,56.7,-98.0678849,46.9310489
2010,NORTH DAKOTA,BENSON,51.8,-99.403103,48.0191362
2010,NORTH DAKOTA,BOTTINEAU,57.6,-100.8431321,48.8243455
2010,NORTH DAKOTA,BURLEIGH,58.6,-100.5127667,46.9498874
2010,NORTH DAKOTA,CASS,53.9,-97.220631,46.9241972
2010,NORTH DAKOTA,CAVALIER,53.6,-98.5001391,48.7664381
2010,NORTH DAKOTA,DICKEY,55.0,-98.5322728,46.0952757
2010,NORTH DAKOTA,DUNN,50.2,-102.6112348,47.30612
2010,NORTH DAKOTA,EMMONS,54.8,-100.2574942,46.2575403
2010,NORTH DAKOTA,GOLDEN VALLEY,50.4,-103.8668414,46.9317944
2010,NORTH DAKOTA,GRAND FORKS,55.0,-97.0592028,47.9078244
2010,NORTH DAKOTA,GRIGGS,59.3,-98.2616158,47.4473179
2010,NORTH DAKOTA,KIDDER,51.8,-99.7952675,46.9636218
2010,NORTH DAKOTA,LOGAN,47.6,-99.4501721,46.4650338
2010,NORTH DAKOTA,MCHENRY,55.4,-100.65378,48.1907427
2010,NORTH DAKOTA,MCINTOSH,55.3,-99.4243411,46.1097938
2010,NORTH DAKOTA,MCKENZIE,50.0,-103.4734684,47.7702536
2010,NORTH DAKOTA,MCLEAN,58.3,-101.1719782,47.6002156
2010,NORTH DAKOTA,MERCER,58.4,-101.8650031,47.3347663
2010,NORTH DAKOTA,MOUNTRAIL,53.1,-102.3603325,48.230321
2010,NORTH DAKOTA,OLIVER,44.0,-101.3524486,47.1077709
2010,NORTH DAKOTA,PEMBINA,52.4,-97.5532833,48.7530787
2010,NORTH DAKOTA,PIERCE,54.0,-100.0625504,48.1957108
