year,state_name,county_name,yield
2010,MONTANA,MISSOULA,101.3
2010,MONTANA,MUSSELSHELL,70.5
2010,MONTANA,PARK,62.2
2010,MONTANA,PETROLEUM,31.5
2010,MONTANA,PHILLIPS,80.9
2010,MONTANA,PONDERA,106.6
2010,MONTANA,POWDER RIVER,34.4
2010,MONTANA,PRAIRIE,39.3
2010,MONTANA,RAVALLI,120.7
2010,MONTANA,RICHLAND,114.2
2010,MONTANA,ROOSEVELT,70.0
2010,MONTANA,ROSEBUD,95.2
2010,MONTANA,SHERIDAN,65.69999999999999
2010,MONTANA,STILLWATER,55.5
2010,MONTANA,SWEET GRASS,26.5
2010,MONTANA,TETON,100.4
2010,MONTANA,TOOLE,83.4
2010,MONTANA,TREASURE,67.4
2010,MONTANA,VALLEY,117.0
2010,MONTANA,WHEATLAND,62.2
2010,MONTANA,WIBAUX,65.1
2010,MONTANA,YELLOWSTONE,81.2
2010,NORTH DAKOTA,ADAMS,77.9
2010,NORTH DAKOTA,BARNES,108.9
2010,NORTH DAKOTA,BENSON,96.69999999999999
2010,NORTH DAKOTA,BILLINGS,33.3
2010,NORTH DAKOTA,BOTTINEAU,146.1
2010,NORTH DAKOTA,BOWMAN,70.7
2010,NORTH DAKOTA,BURKE,69.4
2010,NORTH DAKOTA,BURLEIGH,58.6
2010,NORTH DAKOTA,CASS,109.4
2010,NORTH DAKOTA,CAVALIER,147.7
2010,NORTH DAKOTA,DICKEY,107.7
2010,NORTH DAKOTA,DIVIDE,66.1
2010,NORTH DAKOTA,DUNN,85.9
2010,NORTH DAKOTA,EDDY,48.3
2010,NORTH DAKOTA,EMMONS,91.9
2010,NORTH DAKOTA,FOSTER,53.4
2010,NORTH DAKOTA,GOLDEN VALLEY,126.8
2010,NORTH DAKOTA,GRAND FORKS,111.4
2010,NORTH DAKOTA,GRANT,31.1
2010,NORTH DAKOTA,GRIGGS,113.19999999999999
2010,NORTH DAKOTA,HETTINGER,80.7
2010,NORTH DAKOTA,KIDDER,89.1
2010,NORTH DAKOTA,LA MOURE,53.3
2010,NORTH DAKOTA,LOGAN,84.9
2010,NORTH DAKOTA,MCHENRY,95.4
2010,NORTH DAKOTA,MCINTOSH,96.6
2010,NORTH DAKOTA,MCKENZIE,121.2
2010,NORTH DAKOTA,MCLEAN,146.1
2010,NORTH DAKOTA,MERCER,136.9
2010,NORTH DAKOTA,MORTON,35.7
2010,NORTH DAKOTA,MOUNTRAIL,128.4
2010,NORTH DAKOTA,NELSON,46.3
2010,NORTH DAKOTA,OLIVER,84.0
2010,NORTH DAKOTA,PEMBINA,103.8
2010,NORTH DAKOTA,PIERCE,101.1
2010,NORTH DAKOTA,RAMSEY,140.8
2010,NORTH DAKOTA,RANSOM,113.2
2010,NORTH DAKOTA,RENVILLE,150.0
2010,NORTH DAKOTA,RICHLAND,49.8
2010,NORTH DAKOTA,ROLETTE,97.5
2010,NORTH DAKOTA,SARGENT,118.3
2010,NORTH DAKOTA,SHERIDAN,97.1
2010,NORTH DAKOTA,SLOPE,70.1
2010,NORTH DAKOTA,STARK,75.0
2010,NORTH DAKOTA,STEELE,126.19999999999999
2010,NORTH DAKOTA,STUTSMAN,107.1
2010,NORTH DAKOTA,TOWNER,142.4
2010,NORTH DAKOTA,TRAILL,131.9
2010,NORTH DAKOTA,WALSH,51.3
2010,NORTH DAKOTA,WARD,152.8
2010,NORTH DAKOTA,WELLS,103.7
2010,NORTH DAKOTA,WILLIAMS,123.1
2010,OKLAHOMA,ALFALFA,35.4
2010,OKLAHOMA,BEAVER,33.0
2010,OKLAHOMA,BECKHAM,30.0
2010,OKLAHOMA,BLAINE,28.6
2010,OKLAHOMA,CADDO,31.5
2010,OKLAHOMA,CANADIAN,33.3
2010,OKLAHOMA,CIMARRON,30.3
2010,OKLAHOMA,CLEVELAND,19.5
2010,OKLAHOMA,COMANCHE,22.0
2010,OKLAHOMA,COTTON,27.0
2010,OKLAHOMA,CRAIG,30.8
2010,OKLAHOMA,CUSTER,35.0
2010,OKLAHOMA,DEWEY,30.1
2010,OKLAHOMA,ELLIS,26.0
2010,OKLAHOMA,GARFIELD,32.5
2010,OKLAHOMA,GARVIN,31.5
2010,OKLAHOMA,GRADY,29.5
2010,OKLAHOMA,GRANT,32.3
2010,OKLAHOMA,GREER,29.5
2010,OKLAHOMA,HARMON,29.0
2010,OKLAHOMA,HARPER,24.0
2010,OKLAHOMA,JACKSON,34.0
2010,OKLAHOMA,KAY,26.9
2010,OKLAHOMA,KINGFISHER,30.0
2010,OKLAHOMA,KIOWA,28.5
2010,OKLAHOMA,LINCOLN,20.3
2010,OKLAHOMA,LOGAN,30.7
2010,OKLAHOMA,MAJOR,28.4
2010,OKLAHOMA,MARSHALL,14.3
2010,OKLAHOMA,MAYES,30.0
2010,OKLAHOMA,MCCLAIN,32.8
2010,OKLAHOMA,NOBLE,25.3
2010,OKLAHOMA,NOWATA,23.3
2010,OKLAHOMA,OKLAHOMA,33.1
2010,OKLAHOMA,OSAGE,28.0
2010,OKLAHOMA,OTTAWA,28.5
2010,OKLAHOMA,PAWNEE,18.2
2010,OKLAHOMA,PAYNE,29.0
2010,OKLAHOMA,POTTAWATOMIE,33.3
2010,OKLAHOMA,ROGER MILLS,34.0
2010,OKLAHOMA,ROGERS,22.2
2010,OKLAHOMA,STEPHENS,29.2
2010,OKLAHOMA,TEXAS,39.6
2010,OKLAHOMA,TILLMAN,23.1
2010,OKLAHOMA,WAGONER,23.5
2010,OKLAHOMA,WASHINGTON,20.4
2010,OKLAHOMA,WASHITA,33.0
2010,OKLAHOMA,WOODS,34.9
2010,OKLAHOMA,WOODWARD,22.4
2010,SOUTH DAKOTA,AURORA,56.1
2010,SOUTH DAKOTA,BEADLE,98.30000000000001
2010,SOUTH DAKOTA,BON HOMME,55.8
2010,SOUTH DAKOTA,BROOKINGS,52.5
2010,SOUTH DAKOTA,BROWN,52.4
2010,SOUTH DAKOTA,BRULE,50.6
2010,SOUTH DAKOTA,BUTTE,29.3
2010,SOUTH DAKOTA,CAMPBELL,41.9
2010,SOUTH DAKOTA,CHARLES MIX,55.1
2010,SOUTH DAKOTA,CLARK,40.0
2010,SOUTH DAKOTA,CODINGTON,112.4
2010,SOUTH DAKOTA,CORSON,84.0
2010,SOUTH DAKOTA,CUSTER,52.0
2010,SOUTH DAKOTA,DAVISON,59.6
2010,SOUTH DAKOTA,DAY,115.8
2010,SOUTH DAKOTA,DEUEL,122.3
2010,SOUTH DAKOTA,DEWEY,78.9
2010,SOUTH DAKOTA,DOUGLAS,61.5
2010,SOUTH DAKOTA,EDMUNDS,49.6
2010,SOUTH DAKOTA,FALL RIVER,33.2
2010,SOUTH DAKOTA,FAULK,123.5
2010,SOUTH DAKOTA,GRANT,121.6
2010,SOUTH DAKOTA,GREGORY,32.9
2010,SOUTH DAKOTA,HAAKON,65.2
2010,SOUTH DAKOTA,HAMLIN,108.0
2010,SOUTH DAKOTA,HAND,106.19999999999999
2010,SOUTH DAKOTA,HANSON,54.9
2010,SOUTH DAKOTA,HARDING,37.6
2010,SOUTH DAKOTA,HUGHES,109.6
2010,SOUTH DAKOTA,HUTCHINSON,58.1
2010,SOUTH DAKOTA,HYDE,44.9
2010,SOUTH DAKOTA,JONES,41.6
2010,SOUTH DAKOTA,KINGSBURY,49.2
2010,SOUTH DAKOTA,LAKE,43.6
2010,SOUTH DAKOTA,LYMAN,89.3
2010,SOUTH DAKOTA,MARSHALL,53.8
2010,SOUTH DAKOTA,MCPHERSON,42.4
2010,SOUTH DAKOTA,MEADE,57.699999999999996
2010,SOUTH DAKOTA,MELLETTE,38.6
2010,SOUTH DAKOTA,MINER,62.5
2010,SOUTH DAKOTA,MINNEHAHA,63.8
2010,SOUTH DAKOTA,MOODY,50.6
2010,SOUTH DAKOTA,PENNINGTON,38.6
2010,SOUTH DAKOTA,PERKINS,30.1
2010,SOUTH DAKOTA,POTTER,106.7
2010,SOUTH DAKOTA,ROBERTS,53.7
2010,SOUTH DAKOTA,SANBORN,53.4
2010,SOUTH DAKOTA,SPINK,98.6
2010,SOUTH DAKOTA,SULLY,106.2
2010,SOUTH DAKOTA,TRIPP,82.8
2010,SOUTH DAKOTA,TURNER,57.9
2010,SOUTH DAKOTA,WALWORTH,106.69999999999999
2010,SOUTH DAKOTA,YANKTON,64.2
2010,SOUTH DAKOTA,ZIEBACH,63.2
2010,TEXAS,ARCHER,26.6
2010,TEXAS,ARMSTRONG,35.7
2010,TEXAS,ATASCOSA,27.7
2010,TEXAS,BAILEY,26.5
2010,TEXAS,BAYLOR,27.0
2010,TEXAS,BELL,49.3
2010,TEXAS,BEXAR,39.1
2010,TEXAS,BORDEN,30.7
2010,TEXAS,BOSQUE,29.0
2010,TEXAS,BRISCOE,28.0
2010,TEXAS,BROWN,23.0
2010,TEXAS,CALDWELL,38.8
2010,TEXAS,CALLAHAN,30.0
2010,TEXAS,CARSON,39.5
2010,TEXAS,CASTRO,35.6
2010,TEXAS,CHILDRESS,28.9
2010,TEXAS,CLAY,28.9
2010,TEXAS,COCHRAN,28.6
2010,TEXAS,COKE,23.7
2010,TEXAS,COLEMAN,23.0
2010,TEXAS,COLLINGSWORTH,24.2
2010,TEXAS,COMANCHE,25.8
2010,TEXAS,CONCHO,32.6
2010,TEXAS,COOKE,36.5
2010,TEXAS,CORYELL,37.0
2010,TEXAS,COTTLE,28.9
2010,TEXAS,CROSBY,33.7
2010,TEXAS,DALLAM,41.3
2010,TEXAS,DAWSON,46.7
2010,TEXAS,DEAF SMITH,30.9
2010,TEXAS,DELTA,56.1
2010,TEXAS,DENTON,27.0
2010,TEXAS,DICKENS,22.5
2010,TEXAS,DONLEY,25.9
2010,TEXAS,EASTLAND,35.4
2010,TEXAS,ELLIS,45.0
2010,TEXAS,FALLS,45.6
2010,TEXAS,FANNIN,34.8
2010,TEXAS,FISHER,27.4
2010,TEXAS,FLOYD,30.7
2010,TEXAS,FOARD,23.0
2010,TEXAS,FRIO,43.6
2010,TEXAS,GILLESPIE,36.9
2010,TEXAS,GLASSCOCK,22.8
2010,TEXAS,GRAY,35.3
2010,TEXAS,GRAYSON,46.0
2010,TEXAS,GUADALUPE,44.6
2010,TEXAS,HALE,42.1
2010,TEXAS,HALL,25.5
2010,TEXAS,HAMILTON,36.0
2010,TEXAS,HANSFORD,33.5
2010,TEXAS,HARDEMAN,29.1
2010,TEXAS,HARTLEY,48.0
2010,TEXAS,HASKELL,25.7
2010,TEXAS,HAYS,38.0
2010,TEXAS,HEMPHILL,30.6
2010,TEXAS,HILL,46.8
2010,TEXAS,HOCKLEY,31.7
2010,TEXAS,HUDSPETH,54.6
2010,TEXAS,HUNT,41.1
2010,TEXAS,HUTCHINSON,29.4
2010,TEXAS,JACK,25.5
2010,TEXAS,JOHNSON,42.7
2010,TEXAS,JONES,27.5
2010,TEXAS,KAUFMAN,24.2
2010,TEXAS,KING,24.0
2010,TEXAS,KNOX,30.8
2010,TEXAS,LAMAR,40.4
2010,TEXAS,LAMB,41.4
2010,TEXAS,LAMPASAS,27.0
2010,TEXAS,LIMESTONE,44.1
2010,TEXAS,LIPSCOMB,34.9
2010,TEXAS,LUBBOCK,30.6
2010,TEXAS,LYNN,38.2
2010,TEXAS,MARTIN,28.8
2010,TEXAS,MCCULLOCH,31.1
2010,TEXAS,MCLENNAN,45.8
2010,TEXAS,MEDINA,42.0
2010,TEXAS,MIDLAND,20.8
2010,TEXAS,MILAM,44.1
2010,TEXAS,MILLS,22.0
2010,TEXAS,MITCHELL,17.7
2010,TEXAS,MONTAGUE,23.5
2010,TEXAS,MOORE,37.8
2010,TEXAS,MOTLEY,14.8
2010,TEXAS,NAVARRO,36.9
2010,TEXAS,NOLAN,31.9
2010,TEXAS,NUECES,40.6
2010,TEXAS,OCHILTREE,36.4
2010,TEXAS,OLDHAM,19.4
2010,TEXAS,PARMER,28.4
2010,TEXAS,POTTER,30.1
2010,TEXAS,RANDALL,29.1
2010,TEXAS,REAGAN,15.6
2010,TEXAS,REEVES,35.8
2010,TEXAS,ROBERTS,38.4
2010,TEXAS,RUNNELS,37.7
2010,TEXAS,SAN SABA,37.7
2010,TEXAS,SCHLEICHER,22.9
2010,TEXAS,SCURRY,26.6
2010,TEXAS,SHACKELFORD,28.9
2010,TEXAS,SHERMAN,39.2
2010,TEXAS,STONEWALL,24.9
2010,TEXAS,SWISHER,38.7
2010,TEXAS,TAYLOR,30.7
2010,TEXAS,TERRY,35.3
2010,TEXAS,THROCKMORTON,29.2
2010,TEXAS,TOM GREEN,34.9
2010,TEXAS,TRAVIS,42.8
2010,TEXAS,UPTON,15.0
2010,TEXAS,UVALDE,42.2
2010,TEXAS,WHEELER,28.5
2010,TEXAS,WICHITA,26.7
2010,TEXAS,WILBARGER,34.1
2010,TEXAS,WILLIAMSON,55.0
2010,TEXAS,WISE,26.0
2010,TEXAS,YOUNG,26.9
2010,TEXAS,ZAVALA,38.1
2010,WASHINGTON,ADAMS,117.4
2010,WASHINGTON,ASOTIN,106.80000000000001
2010,WASHINGTON,BENTON,55.6
2010,WASHINGTON,COLUMBIA,124.5
2010,WASHINGTON,DOUGLAS,68.9
2010,WASHINGTON,FRANKLIN,173.8
2010,WASHINGTON,GARFIELD,119.4
2010,WASHINGTON,GRANT,175.4
2010,WASHINGTON,KITTITAS,75.5
2010,WASHINGTON,KLICKITAT,77.5
2010,WASHINGTON,LINCOLN,111.69999999999999
2010,WASHINGTON,OKANOGAN,28.1
2010,WASHINGTON,SKAGIT,159.3
2010,WASHINGTON,SNOHOMISH,75.0
2010,WASHINGTON,SPOKANE,132.10000000000002
2010,WASHINGTON,STEVENS,71.4
2010,WASHINGTON,WALLA WALLA,146.8
2010,WASHINGTON,WHITMAN,132.2
2010,WASHINGTON,YAKIMA,52.7
2011,KANSAS,ALLEN,34.3
2011,KANSAS,ANDERSON,40.2
2011,KANSAS,ATCHISON,39.6
2011,KANSAS,BARBER,30.3
2011,KANSAS,BARTON,33.1
2011,KANSAS,BOURBON,40.0
2011,KANSAS,BROWN,51.1
2011,KANSAS,BUTLER,31.9
2011,KANSAS,CHASE,35.7
2011,KANSAS,CHAUTAUQUA,35.5
2011,KANSAS,CHEROKEE,42.5
2011,KANSAS,CHEYENNE,54.0
2011,KANSAS,CLARK,24.4
2011,KANSAS,CLAY,41.7
2011,KANSAS,CLOUD,42.4
2011,KANSAS,COFFEY,35.4
2011,KANSAS,COMANCHE,23.6
2011,KANSAS,COWLEY,30.2
2011,KANSAS,CRAWFORD,39.5
2011,KANSAS,DECATUR,47.8
2011,KANSAS,DICKINSON,45.6
2011,KANSAS,DOUGLAS,37.0
2011,KANSAS,EDWARDS,35.5
2011,KANSAS,ELK,32.9
2011,KANSAS,ELLIS,34.4
2011,KANSAS,ELLSWORTH,36.2
2011,KANSAS,FINNEY,27.3
2011,KANSAS,FORD,33.3
2011,KANSAS,FRANKLIN,37.9
2011,KANSAS,GEARY,45.9
2011,KANSAS,GOVE,38.3
2011,KANSAS,GRAHAM,38.5
2011,KANSAS,GRANT,35.6
2011,KANSAS,GRAY,31.4
2011,KANSAS,GREELEY,22.3
2011,KANSAS,GREENWOOD,31.4
2011,KANSAS,HAMILTON,17.4
2011,KANSAS,HARPER,26.3
2011,KANSAS,HARVEY,34.8
2011,KANSAS,HASKELL,30.6
2011,KANSAS,HODGEMAN,24.4
2011,KANSAS,JACKSON,38.3
2011,KANSAS,JEFFERSON,40.7
2011,KANSAS,JEWELL,40.2
2011,KANSAS,JOHNSON,36.7
2011,KANSAS,KEARNY,22.7
2011,KANSAS,KINGMAN,28.0
2011,KANSAS,KIOWA,32.0
2011,KANSAS,LABETTE,41.1
2011,KANSAS,LANE,31.5
2011,KANSAS,LEAVENWORTH,37.8
2011,KANSAS,LINCOLN,37.7
2011,KANSAS,LINN,37.4
2011,KANSAS,LOGAN,33.0
2011,KANSAS,LYON,34.6
2011,KANSAS,MARION,41.1
2011,KANSAS,MARSHALL,37.7
2011,KANSAS,MCPHERSON,44.1
2011,KANSAS,MEADE,23.7
2011,KANSAS,MIAMI,57.6
2011,KANSAS,MITCHELL,47.9
2011,KANSAS,MONTGOMERY,36.0
2011,KANSAS,MORRIS,42.5
2011,KANSAS,MORTON,16.3
2011,KANSAS,NEOSHO,37.3
2011,KANSAS,NESS,22.1
2011,KANSAS,NORTON,39.5
2011,KANSAS,OSAGE,31.5
2011,KANSAS,OSBORNE,34.8
2011,KANSAS,OTTAWA,38.2
2011,KANSAS,PAWNEE,32.2
2011,KANSAS,PHILLIPS,37.1
2011,KANSAS,POTTAWATOMIE,36.0
2011,KANSAS,PRATT,37.7
2011,KANSAS,RAWLINS,44.8
2011,KANSAS,RENO,30.6
2011,KANSAS,REPUBLIC,35.6
2011,KANSAS,RICE,40.5
2011,KANSAS,RILEY,43.3
2011,KANSAS,ROOKS,36.2
2011,KANSAS,RUSH,27.4
2011,KANSAS,RUSSELL,37.6
2011,KANSAS,SALINE,43.6
2011,KANSAS,SCOTT,36.0
2011,KANSAS,SEDGWICK,28.3
2011,KANSAS,SEWARD,27.2
2011,KANSAS,SHAWNEE,42.8
2011,KANSAS,SHERIDAN,36.7
2011,KANSAS,SHERMAN,47.6
2011,KANSAS,SMITH,42.3
2011,KANSAS,STAFFORD,32.6
2011,KANSAS,STANTON,29.8
2011,KANSAS,STEVENS,29.2
2011,KANSAS,SUMNER,32.1
2011,KANSAS,THOMAS,44.0
2011,KANSAS,TREGO,24.7
2011,KANSAS,WABAUNSEE,38.3
2011,KANSAS,WALLACE,36.4
2011,KANSAS,WASHINGTON,37.9
2011,KANSAS,WICHITA,32.2
2011,KANSAS,WILSON,33.9
2011,KANSAS,WOODSON,36.2
2011,MONTANA,BEAVERHEAD,83.6
2011,MONTANA,BIG HORN,78.3
2011,MONTANA,BLAINE,96.9
2011,MONTANA,BROADWATER,100.6
2011,MONTANA,CARBON,75.1
2011,MONTANA,CARTER,27.4
2011,MONTANA,CASCADE,67.8
2011,MONTANA,CHOUTEAU,74.69999999999999
2011,MONTANA,CUSTER,30.4
2011,MONTANA,DANIELS,51.7
2011,MONTANA,DAWSON,29.0
2011,MONTANA,FALLON,16.1
2011,MONTANA,FERGUS,53.1
2011,MONTANA,FLATHEAD,70.5
2011,MONTANA,GALLATIN,112.9
2011,MONTANA,GARFIELD,51.599999999999994
2011,MONTANA,GLACIER,75.8
2011,MONTANA,GOLDEN VALLEY,34.2
2011,MONTANA,HILL,119.30000000000001
2011,MONTANA,JEFFERSON,34.5
2011,MONTANA,JUDITH BASIN,54.5
2011,MONTANA,LAKE,121.3
2011,MONTANA,LIBERTY,71.6
2011,MONTANA,MADISON,66.5
2011,MONTANA,MCCONE,28.9
2011,MONTANA,MEAGHER,33.4
2011,MONTANA,MISSOULA,108.19999999999999
2011,MONTANA,MUSSELSHELL,50.8
2011,MONTANA,PARK,55.5
2011,MONTANA,PETROLEUM,21.4
2011,MONTANA,PHILLIPS,73.4
2011,MONTANA,PONDERA,136.8
2011,MONTANA,PRAIRIE,38.0
2011,MONTANA,RAVALLI,119.9
2011,MONTANA,RICHLAND,63.7
2011,MONTANA,ROOSEVELT,62.9
2011,MONTANA,ROSEBUD,36.5
2011,MONTANA,SANDERS,37.0
2011,MONTANA,SHERIDAN,96.9
2011,MONTANA,STILLWATER,52.8
2011,MONTANA,SWEET GRASS,48.4
2011,MONTANA,TETON,136.5
2011,MONTANA,TOOLE,102.9
2011,MONTANA,TREASURE,88.3
2011,MONTANA,VALLEY,101.4
2011,MONTANA,WHEATLAND,50.2
2011,MONTANA,WIBAUX,43.1
2011,MONTANA,YELLOWSTONE,83.2
2011,NORTH DAKOTA,ADAMS,16.6
2011,NORTH DAKOTA,BARNES,66.0
2011,NORTH DAKOTA,BENSON,34.3
2011,NORTH DAKOTA,BILLINGS,64.2
2011,NORTH DAKOTA,BOTTINEAU,33.8
2011,NORTH DAKOTA,BOWMAN,61.3
2011,NORTH DAKOTA,BURKE,31.4
2011,NORTH DAKOTA,BURLEIGH,67.0
2011,NORTH DAKOTA,CASS,25.9
2011,NORTH DAKOTA,CAVALIER,41.8
2011,NORTH DAKOTA,DICKEY,30.9
2011,NORTH DAKOTA,DIVIDE,25.3
2011,NORTH DAKOTA,DUNN,53.6
2011,NORTH DAKOTA,EMMONS,62.7
2011,NORTH DAKOTA,FOSTER,72.0
2011,NORTH DAKOTA,GOLDEN VALLEY,27.1
2011,NORTH DAKOTA,GRAND FORKS,39.6
2011,NORTH DAKOTA,GRANT,38.7
2011,NORTH DAKOTA,GRIGGS,62.6
2011,NORTH DAKOTA,HETTINGER,88.2
2011,NORTH DAKOTA,KIDDER,30.5
2011,NORTH DAKOTA,LA MOURE,35.4
2011,NORTH DAKOTA,LOGAN,53.0
2011,NORTH DAKOTA,MCHENRY,25.5
2011,NORTH DAKOTA,MCINTOSH,68.3
2011,NORTH DAKOTA,MCKENZIE,56.1
2011,NORTH DAKOTA,MCLEAN,77.9
2011,NORTH DAKOTA,MORTON,70.5
2011,NORTH DAKOTA,MOUNTRAIL,81.3
2011,NORTH DAKOTA,NELSON,77.5
2011,NORTH DAKOTA,PEMBINA,42.3
2011,NORTH DAKOTA,PIERCE,83.0
2011,NORTH DAKOTA,RAMSEY,93.7
2011,NORTH DAKOTA,RANSOM,73.4
2011,NORTH DAKOTA,RENVILLE,42.4
2011,NORTH DAKOTA,RICHLAND,31.5
2011,NORTH DAKOTA,ROLETTE,72.7
2011,NORTH DAKOTA,SIOUX,43.1
2011,NORTH DAKOTA,SLOPE,36.8
2011,NORTH DAKOTA,STARK,85.7
2011,NORTH DAKOTA,STEELE,32.2
2011,NORTH DAKOTA,STUTSMAN,27.1
2011,NORTH DAKOTA,TOWNER,37.0
2011,NORTH DAKOTA,TRAILL,36.1
2011,NORTH DAKOTA,WALSH,82.0
2011,NORTH DAKOTA,WARD,62.9
2011,NORTH DAKOTA,WELLS,30.4
2011,NORTH DAKOTA,WILLIAMS,88.4
2011,OKLAHOMA,ALFALFA,33.5
2011,OKLAHOMA,BEAVER,24.0
2011,OKLAHOMA,BECKHAM,15.5
2011,OKLAHOMA,BLAINE,17.3
2011,OKLAHOMA,CADDO,20.0
2011,OKLAHOMA,CANADIAN,24.1
2011,OKLAHOMA,CIMARRON,13.3
2011,OKLAHOMA,CLEVELAND,16.5
2011,OKLAHOMA,COAL,31.4
2011,OKLAHOMA,COMANCHE,12.0
2011,OKLAHOMA,COTTON,10.5
2011,OKLAHOMA,CRAIG,45.1
2011,OKLAHOMA,CREEK,20.0
2011,OKLAHOMA,CUSTER,20.5
2011,OKLAHOMA,DEWEY,21.9
2011,OKLAHOMA,ELLIS,16.6
2011,OKLAHOMA,GARFIELD,27.9
2011,OKLAHOMA,GARVIN,20.0
2011,OKLAHOMA,GRADY,24.3
2011,OKLAHOMA,GRANT,28.8
2011,OKLAHOMA,GREER,14.6
2011,OKLAHOMA,HARMON,16.5
2011,OKLAHOMA,HARPER,16.7
2011,OKLAHOMA,JACKSON,17.6
2011,OKLAHOMA,KAY,26.1
2011,OKLAHOMA,KINGFISHER,21.6
2011,OKLAHOMA,KIOWA,13.7
2011,OKLAHOMA,LINCOLN,30.0
2011,OKLAHOMA,LOGAN,24.1
2011,OKLAHOMA,LOVE,16.7
2011,OKLAHOMA,MAJOR,25.5
2011,OKLAHOMA,MAYES,37.1
2011,OKLAHOMA,MCCLAIN,22.1
2011,OKLAHOMA,MUSKOGEE,46.8
2011,OKLAHOMA,NOBLE,25.1
2011,OKLAHOMA,NOWATA,32.9
2011,OKLAHOMA,OKLAHOMA,25.0
2011,OKLAHOMA,OSAGE,28.1
2011,OKLAHOMA,OTTAWA,34.7
2011,OKLAHOMA,PAWNEE,26.5
2011,OKLAHOMA,PAYNE,21.4
2011,OKLAHOMA,POTTAWATOMIE,28.9
2011,OKLAHOMA,ROGER MILLS,19.7
2011,OKLAHOMA,STEPHENS,15.1
2011,OKLAHOMA,TEXAS,31.0
2011,OKLAHOMA,TILLMAN,18.2
2011,OKLAHOMA,WAGONER,32.0
2011,OKLAHOMA,WASHINGTON,40.0
2011,OKLAHOMA,WASHITA,17.5
2011,OKLAHOMA,WOODS,28.7
2011,OKLAHOMA,WOODWARD,20.4
2011,SOUTH DAKOTA,AURORA,53.5
2011,SOUTH DAKOTA,BEADLE,100.19999999999999
2011,SOUTH DAKOTA,BENNETT,33.1
2011,SOUTH DAKOTA,BON HOMME,64.4
2011,SOUTH DAKOTA,BROOKINGS,52.0
2011,SOUTH DAKOTA,BROWN,46.4
2011,SOUTH DAKOTA,BRULE,77.4
2011,SOUTH DAKOTA,BUFFALO,54.2
2011,SOUTH DAKOTA,CAMPBELL,73.6
2011,SOUTH DAKOTA,CHARLES MIX,58.1
2011,SOUTH DAKOTA,CLARK,35.3
2011,SOUTH DAKOTA,CODINGTON,36.1
2011,SOUTH DAKOTA,CORSON,59.199999999999996
2011,SOUTH DAKOTA,CUSTER,33.6
2011,SOUTH DAKOTA,DAVISON,63.7
2011,SOUTH DAKOTA,DAY,36.6
2011,SOUTH DAKOTA,DEUEL,89.30000000000001
2011,SOUTH DAKOTA,DEWEY,66.9
2011,SOUTH DAKOTA,DOUGLAS,63.2
2011,SOUTH DAKOTA,EDMUNDS,34.7
2011,SOUTH DAKOTA,FALL RIVER,35.6
2011,SOUTH DAKOTA,FAULK,33.5
2011,SOUTH DAKOTA,GRANT,87.7
2011,SOUTH DAKOTA,GREGORY,48.1
2011,SOUTH DAKOTA,HAAKON,60.9
2011,SOUTH DAKOTA,HAMLIN,60.4
2011,SOUTH DAKOTA,HAND,45.4
2011,SOUTH DAKOTA,HANSON,55.3
2011,SOUTH DAKOTA,HUGHES,82.8
2011,SOUTH DAKOTA,JONES,56.6
2011,SOUTH DAKOTA,KINGSBURY,56.6
2011,SOUTH DAKOTA,LAWRENCE,22.2
2011,SOUTH DAKOTA,LYMAN,63.7
2011,SOUTH DAKOTA,MARSHALL,42.0
2011,SOUTH DAKOTA,MCCOOK,35.0
2011,SOUTH DAKOTA,MEADE,36.9
2011,SOUTH DAKOTA,MINER,46.1
2011,SOUTH DAKOTA,OGLALA LAKOTA,48.5
2011,SOUTH DAKOTA,PENNINGTON,37.7
2011,SOUTH DAKOTA,PERKINS,15.5
2011,SOUTH DAKOTA,POTTER,70.7
2011,SOUTH DAKOTA,ROBERTS,86.8
2011,SOUTH DAKOTA,SANBORN,55.0
2011,SOUTH DAKOTA,SPINK,89.6
2011,SOUTH DAKOTA,SULLY,80.9
2011,SOUTH DAKOTA,TRIPP,70.2
2011,SOUTH DAKOTA,TURNER,47.9
2011,SOUTH DAKOTA,WALWORTH,36.4
2011,SOUTH DAKOTA,ZIEBACH,36.1
2011,TEXAS,ARCHER,11.9
2011,TEXAS,ARMSTRONG,16.0
2011,TEXAS,BAYLOR,11.3
2011,TEXAS,BELL,26.0
2011,TEXAS,BEXAR,20.3
2011,TEXAS,BOSQUE,29.3
2011,TEXAS,BOWIE,47.7
2011,TEXAS,BRISCOE,16.7
2011,TEXAS,CALDWELL,22.0
2011,TEXAS,CALLAHAN,14.9
2011,TEXAS,CARSON,18.6
2011,TEXAS,CASTRO,25.9
2011,TEXAS,CHILDRESS,12.9
2011,TEXAS,CLAY,15.0
2011,TEXAS,COLEMAN,12.0
2011,TEXAS,COLLIN,50.0
2011,TEXAS,COLLINGSWORTH,19.1
2011,TEXAS,COMAL,17.0
2011,TEXAS,CONCHO,26.3
2011,TEXAS,COOKE,28.1
2011,TEXAS,CORYELL,24.0
2011,TEXAS,COTTLE,11.1
2011,TEXAS,CROSBY,18.1
2011,TEXAS,DALLAM,37.7
2011,TEXAS,DEAF SMITH,18.9
2011,TEXAS,DELTA,48.0
2011,TEXAS,DENTON,21.4
